latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
51.49492,4.29555,8.0,0.0
51.49489,4.29574,7.0,0.013647467953106137
51.49463,4.29568,8.0,0.042890195078503834
51.49462,4.29594,7.0,0.06100873515549927
51.49457,4.29634,7.0,0.08933977193739938
51.49456,4.29655,6.0,0.10400054970790665
51.49455,4.29675,6.0,0.11793480876869768
51.49446,4.29675,6.0,0.12794801378680729
51.49451,4.29742,6.0,0.1748101687638503
51.49444,4.29827,6.0,0.23435332256795838
51.49433,4.29933,7.0,0.3089864442685308
51.49341,4.29896,8.0,0.4145246312329037
51.49294,4.29877,8.0,0.4684550889270269
51.4929,4.29937,9.0,0.5103748049356237
51.49292,4.29991,9.0,0.5479445077555336
51.49311,4.30098,9.0,0.625205438899683
51.49326,4.30175,9.0,0.681226220694548
51.49335,4.30239,9.0,0.7267886380661288
51.49352,4.30325,8.0,0.7894472993262813
51.49356,4.30349,8.0,0.8066992812732404
51.4937,4.30419,7.0,0.8577585799402654
51.49377,4.30459,7.0,0.8866096564068933
51.49386,4.30544,8.0,0.946493711452748
51.4939,4.30568,8.0,0.9637455736678061
51.49397,4.30655,8.0,1.0246667724889262
51.49399,4.30677,8.0,1.0401068986512552
51.49408,4.30769,7.0,1.1047881778712385
51.4941,4.30808,7.0,1.1319647601774863
51.49371,4.30806,7.0,1.1753775438488132
51.49363,4.30808,7.0,1.184385900540918
51.49341,4.30819,7.0,1.2100271304702155
51.49337,4.30819,7.0,1.2144774436585988
51.49333,4.30814,7.0,1.2201222453267373
51.49322,4.30789,6.0,1.2413882008914991
51.49316,4.3078,6.0,1.2505332365280735
51.49234,4.30773,6.0,1.3418940754797792
51.4917,4.30724,6.0,1.4208137490175385
51.49127,4.30681,6.0,1.4772111371429277
51.49054,4.30623,7.0,1.567876217705641
51.49004,4.30595,7.0,1.6268064988226183
51.48998,4.30593,7.0,1.6336249654335373
51.48987,4.30591,7.0,1.6459419032633196
51.48981,4.30595,7.0,1.653172426556406
51.48968,4.30621,7.0,1.6763091144924822
51.48959,4.30647,7.0,1.6969580599726675
51.48962,4.30653,7.0,1.7022973055622643
51.48964,4.30673,6.0,1.7164011585944985
51.48964,4.30698,6.0,1.7337652397418901
51.4897,4.30735,6.0,1.76031691278695
51.4897,4.30735,6.0,1.76031691278695
51.48947,4.30765,6.0,1.7933167399726688
51.4894,4.3078,6.0,1.8063243776611277
51.48932,4.30789,6.0,1.8172008366703054
51.48934,4.30804,6.0,1.827854327118367
51.48934,4.30814,6.0,1.83480000516099
51.48929,4.30836,6.0,1.8510615976580527
51.48929,4.30872,6.0,1.8760660659618589
51.48925,4.30881,6.0,1.8837395105709065
51.48919,4.30886,6.0,1.8912643024811693
51.48917,4.30992,7.0,1.9649291587994355
51.48923,4.31008,7.0,1.9778930811686568
51.48922,4.31041,7.0,2.0008408663752646
51.48919,4.31052,7.0,2.009178382664528
51.48897,4.31052,7.0,2.0336550871107546
51.48884,4.31053,7.0,2.0481352618664843
51.48874,4.31095,8.0,2.079373066710916
51.48869,4.31102,8.0,2.0867612451255724
51.48859,4.31102,8.0,2.097887020780019
51.48856,4.31134,8.0,2.120362783821518
51.48858,4.31248,8.0,2.199576131259186
51.48856,4.31357,7.0,2.275324608548255
51.48854,4.31363,7.0,2.280048928501817
51.4885,4.31364,7.0,2.28455311503159
51.48843,4.31366,7.0,2.292464079743422
51.48844,4.31431,8.0,2.3376366679873635
51.48842,4.31438,8.0,2.3429837296360936
51.48836,4.31441,8.0,2.3499768575104114
51.48776,4.31439,8.0,2.416745957709157
51.48771,4.31446,8.0,2.424134204013893
51.48768,4.31477,8.0,2.445923742683848
51.48756,4.31636,10.0,2.557186264456661
51.48743,4.31786,11.0,2.6623795838508872
51.48741,4.3184,12.0,2.699967102609131
51.48736,4.31937,14.0,2.7676019713465925
51.48734,4.32005,16.0,2.814929367418226
51.48736,4.32057,16.0,2.851116998700773
51.48741,4.321,17.0,2.881514824284394
51.48751,4.32181,17.0,2.9388667305224043
51.48766,4.323,17.0,3.0231915352095076
