latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.22592,5.3403,213.0,0.0
50.22588,5.34025,213.0,0.00570343090377239
50.22608,5.33989,213.0,0.03968771315513643
50.22606,5.33982,213.0,0.04515602769016315
50.22617,5.33961,213.0,0.06450281573167416
50.22646,5.34021,213.0,0.1181114898549622
50.22668,5.34059,212.0,0.15465216265815593
50.22669,5.34069,212.0,0.1618743853628199
50.22674,5.34079,213.0,0.1709769854269696
50.2268,5.34082,213.0,0.17798615078655494
50.22709,5.3412,212.0,0.22014004126266262
50.2276,5.34181,212.0,0.29164666525792704
50.22763,5.34164,212.0,0.3042283367379134
50.2288,5.33549,227.0,0.762219106659705
50.22873,5.3353,226.0,0.7778859120420346
50.22844,5.3342,228.0,0.862773318862055
50.22785,5.33246,229.0,1.0032188047005417
50.22674,5.32945,235.0,1.2510447741925181
50.22626,5.32785,237.0,1.3771060364427512
50.22465,5.32562,233.0,1.6167205851953192
50.22428,5.32513,233.0,1.670727577279683
50.22415,5.32497,233.0,1.6891529470844489
50.22415,5.32483,233.0,1.6991439717513384
50.22402,5.32453,234.0,1.724998910031674
50.22308,5.32278,235.0,1.8878848492458913
50.22256,5.32168,232.0,1.9854430503718876
50.22226,5.321,233.0,2.044347719970551
50.22165,5.31889,227.0,2.209624371311262
50.22109,5.31692,223.0,2.3634542509704617
50.22098,5.31673,222.0,2.381746284875565
50.22084,5.31658,223.0,2.4006706054870355
50.22073,5.31646,223.0,2.4156061210476594
50.2207,5.31624,223.0,2.4316581203997494
50.22065,5.31601,223.0,2.448989776079373
50.22049,5.31578,223.0,2.4732017628189378
50.22039,5.31553,224.0,2.494251489843774
50.22026,5.31502,224.0,2.533417594451806
50.22006,5.31411,225.0,2.602076610580325
50.21987,5.31348,228.0,2.6518501757619783
50.2198,5.31296,228.0,2.68977106854326
50.21954,5.31208,228.0,2.758916770983895
50.21921,5.31095,229.0,2.8475333351422507
50.21853,5.3084,234.0,3.0446891324507455
50.21832,5.30777,238.0,3.0955176197995944
50.21814,5.30723,238.0,3.1389499303766075
50.21802,5.30696,238.0,3.162392379748194
50.21802,5.30679,238.0,3.1745259026281945
50.21817,5.30653,237.0,3.1995014188550566
50.21838,5.30633,235.0,3.2269504324851472
