latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.75429,6.02095,328.0,0.0
50.75367,6.02123,329.0,0.07175620504201262
50.75359,6.02125,329.0,0.08076737508748255
50.75352,6.02131,329.0,0.08963157959612376
50.7534,6.02142,327.0,0.10520348481230639
50.75312,6.02181,327.0,0.14677089724268141
50.7529,6.02196,327.0,0.17343699777283442
50.75271,6.02202,327.0,0.19499432018525398
50.75217,6.02219,327.0,0.25625522901815834
50.75153,6.02233,328.0,0.3281439968940122
50.75134,6.02233,328.0,0.34928135207319877
50.75083,6.02231,327.0,0.40604482010460563
50.7507,6.02232,327.0,0.42052442759970754
50.75039,6.02249,327.0,0.45703914934889583
50.74958,6.02292,328.0,0.5521295101887835
50.74927,6.02315,330.0,0.5902986697510895
50.74876,6.02355,331.0,0.6536795122857693
50.74811,6.02413,332.0,0.7367808187749022
50.74755,6.02476,334.0,0.813347625423397
50.74732,6.02503,334.0,0.8452519177108442
50.74712,6.02524,331.0,0.8721546027056112
50.74678,6.02564,335.0,0.9195235098922884
50.74653,6.02603,333.0,0.9587061576807039
50.74625,6.02655,332.0,1.0068563781248088
50.74598,6.0273,333.0,1.0677304345334768
50.74543,6.02878,341.0,1.1890596775386395
50.74524,6.02943,342.0,1.2395847947045064
50.74513,6.02982,342.0,1.269710517806521
50.74504,6.03018,346.0,1.2973140586395118
50.74474,6.03109,347.0,1.3697071625323596
50.74454,6.0316,347.0,1.4120271361125094
50.74444,6.03178,347.0,1.428914859875082
50.74413,6.03082,346.0,1.5049558052142553
50.7437,6.02948,345.0,1.6109561547687854
50.74356,6.02908,345.0,1.643202022708353
50.74346,6.02889,345.0,1.6606272198277956
50.74328,6.02866,342.0,1.6865806200084843
50.74295,6.02831,343.0,1.730843182525827
50.74235,6.02767,339.0,1.811543039989854
50.7421,6.0274,339.0,1.8452591830837464
50.7419,6.02725,338.0,1.8699203282765882
50.74175,6.02714,331.0,1.8896120153220932
50.74161,6.02702,330.0,1.90736960341569
50.74152,6.02685,330.0,1.9229983591867505
50.74144,6.0266,333.0,1.9429895882482595
50.74142,6.02632,334.0,1.9629049742741418
50.74133,6.0259,334.0,1.9941981514407419
50.74115,6.0254,333.0,2.034790884365058
50.741,6.02502,330.0,2.0665246631848078
50.74095,6.0249,322.0,2.079435827528381
50.74092,6.02481,321.0,2.0866816671146755
50.74093,6.02469,321.0,2.0952253774388394
50.74103,6.02433,331.0,2.1247140038707455
50.74113,6.02398,332.0,2.1518285280716287
50.74121,6.0237,333.0,2.173528412918669
50.74123,6.0234,332.0,2.1948457764479437
50.74115,6.02316,332.0,2.2139830672273733
50.74105,6.02299,330.0,2.230468697473465
50.7408,6.02269,319.0,2.2671157281514263
50.7405,6.02233,317.0,2.309112047853673
50.74039,6.02212,318.0,2.328360799560307
50.74027,6.02174,320.0,2.3583908421567252
50.74008,6.02103,314.0,2.413116223078754
50.73996,6.02077,318.0,2.436161657670335
50.7398,6.0206,318.0,2.4576291377237323
50.73957,6.02051,318.0,2.483993357478294
50.73932,6.02047,316.0,2.5120199916057415
50.7388,6.02038,309.0,2.570636650459744
50.73846,6.02027,308.0,2.6092630367373064
50.73813,6.02011,306.0,2.6477254412488427
50.7377,6.01983,304.0,2.6995240408916117
50.73734,6.01957,297.0,2.744131961617765
50.73705,6.01927,300.0,2.7828410233141283
50.73694,6.01915,300.0,2.797724611166209
50.73685,6.01886,300.0,2.8205149482462
50.73672,6.01851,295.0,2.8495786190961163
50.73658,6.01822,297.0,2.8753803543567114
50.73621,6.01768,295.0,2.931519982263917
50.73589,6.01725,288.0,2.9788263092652225
50.73578,6.01712,288.0,2.9941228541671454
50.7357,6.01699,287.0,3.0069462867762335
50.73567,6.01684,287.0,3.01804958573377
50.73561,6.01649,284.0,3.0438201239254443
50.7355,6.01585,280.0,3.0908019438546996
50.73523,6.01436,273.0,3.2004229995456277
50.73497,6.01288,262.0,3.3093965737787854
50.73492,6.01261,261.0,3.329278664543571
50.73468,6.01137,259.0,3.4208253983170414
50.73459,6.01085,259.0,3.458878316026063
50.7345,6.01058,258.0,3.4804331120911267
50.73435,6.01019,258.0,3.5126292772019427
50.73394,6.00914,254.0,3.599760267786055
50.73349,6.00803,251.0,3.6928013202501973
50.73321,6.00733,246.0,3.751433689237044
50.73306,6.0068,244.0,3.7924539003786024
50.7329,6.00621,243.0,3.83776399387898
50.73287,6.00612,243.0,3.8449413704700444
50.73281,6.00617,243.0,3.85249222476445
50.7327,6.00619,243.0,3.8648106378264138
50.73264,6.00618,242.0,3.871596800864297
50.73259,6.00619,241.0,3.877292274561643
50.73255,6.00622,241.0,3.8822205478578438
50.73252,6.00627,241.0,3.8870785712352465
50.73244,6.00649,241.0,3.9049802860745353
50.73242,6.0066,241.0,3.913059073600119
50.73221,6.00685,242.0,3.942356408577485
50.73196,6.00712,242.0,3.9760743256642077
50.73183,6.00718,242.0,3.991144155848932
50.73151,6.00725,240.0,4.027140347969049
50.73099,6.00737,240.0,4.085606116154124
50.73069,6.00726,238.0,4.1199304050690255
50.73004,6.007,236.0,4.19456178106864
50.72983,6.00689,236.0,4.219180917064113
50.72959,6.00667,233.0,4.250215528439758
50.72932,6.00647,232.0,4.283421296252909
50.72915,6.0064,231.0,4.302994060346632
50.72857,6.00598,228.0,4.3740694544481835
50.72841,6.00594,227.0,4.39211939044659
50.72811,6.00592,228.0,4.4255383313586
50.72786,6.00595,228.0,4.453430645831138
50.72751,6.00596,228.0,4.492373510702652
50.72738,6.006,228.0,4.507108846880522
50.7272,6.0062,230.0,4.531693706989699
50.72707,6.00628,230.0,4.5472199054371565
50.72698,6.00626,230.0,4.557331247548773
50.72692,6.00619,230.0,4.565636940832306
50.72684,6.00598,227.0,4.583189370217407
50.72671,6.00575,225.0,4.605027690389731
50.72657,6.00562,225.0,4.623106167324241
50.72643,6.00557,225.0,4.639075905260414
50.72633,6.00559,225.0,4.650289882911972
50.72633,6.00555,225.0,4.65311437517127
50.72631,6.00546,224.0,4.659921559375173
50.72619,6.00521,224.0,4.682053996482626
50.72609,6.00498,221.0,4.7019669383738885
50.7257,6.00419,216.0,4.772813554781909
50.7253,6.00335,214.0,4.846991980734184
50.72498,6.00264,211.0,4.908554100840094
50.72478,6.00223,212.0,4.945081410215873
50.72456,6.00196,211.0,4.976121717479628
50.72384,6.00105,207.0,5.078888266582683
50.72326,6.00036,204.0,5.159797883764125
50.72264,5.99958,205.0,5.24807139800472
50.72263,5.99953,205.0,5.251773384856022
50.72248,5.99928,204.0,5.276086642027666
50.72223,5.99891,205.0,5.314259862384298
50.72182,5.99816,205.0,5.384156548712711
50.72147,5.99754,204.0,5.442757400243095
50.72113,5.99689,204.0,5.502236002210547
50.72082,5.99615,202.0,5.564880260197
50.7206,5.99552,205.0,5.615747047740679
50.72032,5.99475,204.0,5.678422708545015
50.72025,5.99462,203.0,5.690502753126539
50.7202,5.99456,203.0,5.697495172569248
50.72016,5.99443,202.0,5.707746404596952
50.72003,5.99395,199.0,5.74472266027924
50.71984,5.99315,200.0,5.8050526764867545
50.71961,5.99229,197.0,5.871025411493448
50.71959,5.99211,196.0,5.883969317940366
50.71958,5.9919,195.0,5.898875209404301
50.71962,5.99169,192.0,5.914646985574787
50.71972,5.99151,193.0,5.931568895728942
50.71988,5.99132,192.0,5.9538817859979
50.7201,5.99105,189.0,5.985051736180702
50.72033,5.9909,182.0,6.013615522394589
50.72062,5.99079,181.0,6.046814041735334
50.72094,5.99064,180.0,6.083968889717012
50.72139,5.9904,177.0,6.136905966011375
50.72119,5.98976,174.0,6.187371192905717
50.72116,5.98961,174.0,6.1984774132630145
50.72116,5.98931,171.0,6.219874614055894
50.72113,5.98851,170.0,6.276477535119343
50.72102,5.98851,170.0,6.288714583870901
50.7209,5.98855,170.0,6.302359685285941
50.72085,5.98857,170.0,6.30809849964606
50.72077,5.98877,170.0,6.3247925555091795
50.72072,5.98886,170.0,6.333238585405182
50.72067,5.98891,170.0,6.339826994982625
50.72049,5.98894,170.0,6.359963019745803
50.72037,5.98896,170.0,6.373387036383712
50.72029,5.98896,171.0,6.382342713387106
50.72013,5.98902,171.0,6.400639460762353
50.71999,5.98906,173.0,6.416593850639974
50.71993,5.98909,173.0,6.423596778309513
50.71973,5.98911,174.0,6.445913168710992
50.71962,5.98911,174.0,6.458150222188689
50.7195,5.98911,174.0,6.4714997348084555
50.71941,5.98909,175.0,6.481660337151178
50.71929,5.98913,176.0,6.495342060789429
50.71923,5.98916,176.0,6.502345000534863
50.71918,5.98919,176.0,6.5082971382299615
50.71902,5.98921,176.0,6.526152446601746
50.71884,5.98924,177.0,6.546313309857069
50.71876,5.9893,177.0,6.556170272227375
50.71846,5.98954,179.0,6.593654932164347
50.7182,5.98983,174.0,6.629446860288814
50.71814,5.98999,175.0,6.642608880943147
50.7181,5.9901,175.0,6.651561700482213
50.71811,5.99031,176.0,6.666468010232015
50.71812,5.99042,176.0,6.674315909630024
50.71812,5.99062,175.0,6.688476083863397
50.71811,5.99079,176.0,6.700575007681999
50.7181,5.99101,177.0,6.716184156999656
50.7181,5.99131,177.0,6.737371400686298
50.71813,5.99163,177.0,6.760216212223606
50.71813,5.99246,176.0,6.818842740264532
50.71806,5.99268,175.0,6.83625103511379
50.71794,5.99304,174.0,6.864984754843416
50.71789,5.99322,174.0,6.878860777199902
50.71782,5.99349,174.0,6.899458169550105
50.71775,5.99366,173.0,6.913803517494876
50.71767,5.99382,172.0,6.92822201182966
50.71753,5.99402,168.0,6.949624746491274
50.71711,5.99464,168.0,7.01365924841099
50.71706,5.9947,168.0,7.020651798683592
50.71702,5.99467,168.0,7.025580305806633
50.71698,5.99457,168.0,7.033927814022855
50.71695,5.99454,168.0,7.037880946851343
50.71693,5.99454,168.0,7.040105862521289
50.71691,5.9946,168.0,7.044891995897843
50.71689,5.99468,168.0,7.0509643527487125
50.71686,5.99483,168.0,7.062071486506997
50.71683,5.99491,168.0,7.068633605396252
50.7168,5.99493,168.0,7.072257591171848
50.71651,5.99493,167.0,7.104534359009866
50.71646,5.99492,167.0,7.110141306131041
50.71642,5.99494,167.0,7.114809949618543
50.71641,5.99499,167.0,7.118512359900084
50.71637,5.99532,168.0,7.1422611926072275
50.71631,5.99586,169.0,7.18099220135097
50.71629,5.99601,172.0,7.192225341845765
50.71625,5.99624,172.0,7.209067971887552
50.71618,5.99641,172.0,7.223378754899527
50.71608,5.99659,173.0,7.240301327155187
50.71604,5.99662,173.0,7.245229856458427
50.71596,5.99663,173.0,7.254157505384429
50.71592,5.99659,173.0,7.259428385649375
50.71587,5.99653,173.0,7.266421005519472
50.71571,5.99623,172.0,7.294111420848949
50.71565,5.99615,172.0,7.302856548047687
50.71559,5.9961,172.0,7.310407905858308
50.71554,5.99607,172.0,7.316360094974343
50.71548,5.99604,172.0,7.323363077362769
50.7153,5.99599,170.0,7.343794455965423
50.71499,5.99593,171.0,7.378554431366885
50.71471,5.99587,171.0,7.409990200554424
50.71465,5.99584,171.0,7.416993192257627
50.71462,5.99577,171.0,7.422958231620898
50.71459,5.9957,171.0,7.428923273590676
50.71455,5.99555,171.0,7.440414247219488
50.71452,5.99541,171.0,7.450850386520157
50.71447,5.99525,171.0,7.463445835135237
50.71438,5.995,170.0,7.483768883500375
50.71371,5.99577,172.0,7.576057404290875
50.71276,5.99684,172.0,7.705983044537901
50.71199,5.99771,173.0,7.811409151905189
50.71128,5.99849,173.0,7.907710455214245
50.71068,5.99917,174.0,7.989949524352508
50.71003,5.99985,175.0,8.076764288916724
50.70936,6.00057,177.0,8.167019493322483
50.70914,6.0009,178.0,8.200833000104902
50.70908,6.00107,178.0,8.214571777995811
50.709,6.00126,178.0,8.23067556672635
50.70892,6.00146,177.0,8.247402564508327
50.70885,6.00166,178.0,8.263565164835615
50.7088,6.00181,178.0,8.275532129018346
50.70875,6.00189,180.0,8.283709750763549
50.70868,6.00205,180.0,8.297434860933459
50.70861,6.00217,180.0,8.30894544180636
50.70861,6.0032,182.0,8.381730529900763
50.70864,6.00344,182.0,8.399009127497655
50.7087,6.00375,181.0,8.421923534649926
50.70877,6.00394,181.0,8.43744033601403
50.70885,6.00414,181.0,8.454137462414247
50.70913,6.00466,179.0,8.50233981853122
50.70914,6.00471,179.0,8.506042757081326
50.70906,6.00473,179.0,8.515053857372685
50.70898,6.00459,179.0,8.528358074189038
50.70881,6.00434,179.0,8.554233037634107
50.7087,6.0042,180.0,8.569998329334645
50.70862,6.00408,180.0,8.58228884925366
50.70849,6.00399,180.0,8.5980864953251
50.7084,6.00389,177.0,8.610701597896062
50.70829,6.00372,177.0,8.62784660978602
50.7082,6.00353,176.0,8.644620891143383
50.7081,6.00359,176.0,8.656525501560337
50.70794,6.00417,176.0,8.701195636262293
50.70791,6.00431,176.0,8.711633100128404
50.7078,6.00466,176.0,8.739219564402132
50.70768,6.00498,177.0,8.765490873287181
50.70751,6.00504,177.0,8.784871776280928
50.70738,6.00508,177.0,8.799607176108898
50.70733,6.00519,180.0,8.809623098714194
50.70721,6.00539,181.0,8.829086193907232
50.70708,6.0057,182.0,8.855348278534358
50.70695,6.00577,182.0,8.870632253668047
50.7067,6.0059,184.0,8.89998887787507
50.70627,6.00601,189.0,8.948708894332606
50.70592,6.00598,188.0,8.987715424116185
50.70559,6.0059,189.0,9.024872490413088
50.70548,6.00587,189.0,9.037291703861253
50.70539,6.00585,189.0,9.0474030346766
50.7052,6.00579,190.0,9.068983745658763
50.70461,6.00559,195.0,9.136308287105177
50.70414,6.00548,198.0,9.189253311961107
50.70406,6.00544,199.0,9.198644246096912
50.70395,6.0054,199.0,9.211203351061243
50.70361,6.00522,198.0,9.25111992282688
50.70329,6.00506,197.0,9.288483502876328
50.70288,6.00479,196.0,9.33793240716329
50.70268,6.00449,197.0,9.368676865612699
50.70249,6.00428,199.0,9.39457801201772
50.70226,6.00412,199.0,9.422550263571042
50.702,6.00395,200.0,9.453884617679275
50.70175,6.00379,207.0,9.484710860810528
50.70152,6.00359,207.0,9.513939743280737
50.70136,6.00343,202.0,9.535609917935053
50.70117,6.00317,201.0,9.563630977025511
50.70092,6.00276,207.0,9.604233204359984
50.70067,6.00228,203.0,9.648273184948861
50.70034,6.00167,200.0,9.704965912466172
50.70006,6.00112,204.0,9.75492805243017
50.69979,6.00065,200.0,9.799881880712801
50.69954,6.00028,201.0,9.838063634286039
50.69931,6.00002,200.0,9.86957739292947
50.69906,5.99979,204.0,9.902035790203282
50.69871,5.99948,205.0,9.946720717600268
50.69838,5.99915,209.0,9.990393807376611
50.69799,5.99883,209.0,10.039317525479715
50.69771,5.99853,209.0,10.076994384986046
50.69743,5.9982,210.0,10.115916145053266
50.69732,5.99803,210.0,10.133063191828835
50.69714,5.99777,211.0,10.160256006025087
50.69702,5.99762,209.0,10.17741807195075
50.6969,5.99747,209.0,10.19446321735012
50.6967,5.99701,212.0,10.23396521934562
50.69655,5.9964,208.0,10.280356145880504
50.69649,5.99617,209.0,10.297953034408676
50.6964,5.99594,207.0,10.31714526965019
50.69633,5.99581,207.0,10.3291874021758
50.69618,5.99562,207.0,10.35060423136811
50.69618,5.99546,207.0,10.361909417810466
50.6962,5.99537,207.0,10.368646573543806
50.69623,5.99531,207.0,10.374042033211945
50.69628,5.99523,207.0,10.381972413210935
50.69632,5.99513,206.0,10.390382260885307
50.69632,5.99498,206.0,10.400980839965952
50.69627,5.99481,206.0,10.414217941282208
50.69622,5.99453,206.0,10.434769040485998
50.69608,5.99395,209.0,10.478712560247944
50.69604,5.99392,209.0,10.483641491178128
50.696,5.99392,209.0,10.488091335085311
50.69589,5.99404,207.0,10.503112592133778
50.6958,5.99409,207.0,10.513729767280715
50.69575,5.99409,207.0,10.519292070184635
50.69566,5.99428,207.0,10.53603945413729
50.69559,5.99453,205.0,10.555447635380903
50.69547,5.99475,204.0,10.575962307444126
50.69539,5.99485,205.0,10.58736978621326
50.69527,5.99491,206.0,10.601411983102341
50.69502,5.99488,206.0,10.629304156714154
50.69493,5.9949,206.0,10.639415540533962
50.69472,5.99505,206.0,10.66506908605813
