latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
51.21152,5.31297,49.0,0.0
51.21163,5.31505,50.0,0.14586495681361658
51.21163,5.31525,51.0,0.15987636941218847
51.21161,5.31533,51.0,0.16589318575933024
51.21157,5.31541,51.0,0.173038453639873
51.21148,5.3155,51.0,0.1848625126426198
51.21105,5.31565,51.0,0.23383625579997147
51.21055,5.31578,51.0,0.2901997564076601
51.2101,5.31588,51.0,0.34074904314761667
51.20964,5.31601,52.0,0.39273519290444503
51.20906,5.31616,51.0,0.45811555667960296
51.20903,5.31724,51.0,0.5336622321164094
51.20928,5.31793,51.0,0.5893274938875105
51.20935,5.31815,51.0,0.6065614478374701
51.20965,5.31941,50.0,0.7007310159269354
51.2097,5.31996,50.0,0.7395662207035569
51.20974,5.32011,50.0,0.7509539342857723
51.20979,5.32025,50.0,0.7622081569436113
51.2099,5.32047,50.0,0.7818580928403654
51.20955,5.32094,50.0,0.8327988122946354
51.20946,5.32105,50.0,0.8454220243278492
51.2088,5.32204,52.0,0.9463273130995481
51.20924,5.32289,51.0,1.023305238729983
51.20936,5.32309,51.0,1.0426332518302648
51.20945,5.32321,50.0,1.0557320198556273
51.21046,5.32405,52.0,1.1825221768702878
51.21131,5.32492,51.0,1.2949483291242871
51.21109,5.32567,54.0,1.3528689332271364
51.21056,5.32758,57.0,1.498814381351935
51.21006,5.32929,57.0,1.6306230554818375
51.20991,5.33002,57.0,1.6842963851968733
51.20963,5.33103,57.0,1.761445147386241
51.20986,5.33148,57.0,1.8019870697775306
51.2103,5.33237,59.0,1.881159867113873
51.2103,5.33243,59.0,1.8853526980206803
51.20966,5.33471,59.0,2.0598673702724084
51.20807,5.34056,57.0,2.5053150550797385
51.20811,5.34068,57.0,2.5148087198064535
51.2079,5.3415,56.0,2.576701238347299
51.20723,5.3441,56.0,2.773096393578118
51.20678,5.34605,55.0,2.918281533469074
51.20641,5.34756,53.0,3.0315714221321937
51.20592,5.34938,56.0,3.169987658554222
51.20592,5.34938,56.0,3.169987658554222
51.20566,5.35056,57.0,3.2573862556306468
51.20566,5.35056,57.0,3.2573862556306468
51.20556,5.35101,58.0,3.2907604777745947
51.20549,5.35092,58.0,3.3007710450782604
51.20538,5.3511,59.0,3.3183499214991583
51.20532,5.35142,59.0,3.341689029541489
51.20461,5.35378,60.0,3.5245677592864544
51.20442,5.35457,61.0,3.583696805998348
51.20422,5.35529,62.0,3.6387262973090695
51.20391,5.35581,62.0,3.6888287518743947
51.20395,5.35629,63.0,3.7226846898408756
51.20385,5.35712,63.0,3.7817508033182365
51.20377,5.35713,63.0,3.790678464379357
51.20352,5.35736,63.0,3.8228029304015543
51.20337,5.35762,63.0,3.8474747284795625
51.20328,5.35811,63.0,3.883155098819262
51.20315,5.35832,63.0,3.9037608134574313
51.20297,5.35847,63.0,3.9263646335050786
51.20293,5.35853,63.0,3.932479297084385
51.20279,5.35856,63.0,3.948195251192672
51.2026,5.3586,63.0,3.9695174436986775
51.20252,5.35886,63.0,3.9897519657823195
51.20231,5.35894,63.0,4.01377491396839
51.20214,5.3589,63.0,4.032893479029188
51.20182,5.35919,62.0,4.073872333328931
51.20172,5.35934,61.0,4.089191843704893
51.20159,5.35957,61.0,4.110815874095478
51.20127,5.36024,59.0,4.169674880529694
51.20116,5.3605,58.0,4.191606704508528
51.20107,5.36086,57.0,4.218706173493845
51.20088,5.36146,54.0,4.265764754331275
51.20088,5.36163,54.0,4.277646856142626
51.2009,5.36302,50.0,4.37490822448138
51.20099,5.36302,50.0,4.384920993996605
51.20101,5.36321,50.0,4.398386061839019
51.20101,5.36321,50.0,4.398386061839019
51.20156,5.36464,51.0,4.515581702065555
51.20231,5.36662,50.0,4.677181568239373
51.20148,5.36701,48.0,4.773481563020941
