latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
51.21751,4.46886,8.0,0.0
51.21753,4.46906,8.0,0.0141498447538331
51.21754,4.4692,9.0,0.024045228532135827
51.2177,4.46922,9.0,0.041900408792882385
51.21785,4.46906,11.0,0.06208593585645664
51.21794,4.46916,12.0,0.07433628277807842
51.21797,4.46928,12.0,0.08336038451022364
51.21796,4.46942,12.0,0.09320502487128383
51.2183,4.46949,13.0,0.13135890942786851
51.21845,4.4688,12.0,0.18238411576200123
51.21933,4.4689,14.0,0.28055584197697747
51.21956,4.46893,12.0,0.306307446197295
51.21977,4.46892,12.0,0.32968095508964024
51.21987,4.46892,12.0,0.3408062243168956
51.21985,4.46903,12.0,0.3488070551281339
51.21984,4.46914,12.0,0.35657237440946726
51.21977,4.46957,12.0,0.38760755978609607
51.21963,4.47037,12.0,0.44562977277834426
51.21985,4.47047,11.0,0.471102634392618
51.21987,4.47036,11.0,0.4791034639516439
51.22084,4.4712,7.0,0.6020089348316355
51.22176,4.47197,7.0,0.7176371853984742
51.2221,4.47223,7.0,0.759598324146861
51.22217,4.47229,7.0,0.76844245088765
51.22225,4.4724,7.0,0.780201281485898
51.22232,4.47247,7.0,0.7893971142516522
51.22281,4.47338,6.0,0.8731490629948953
51.22303,4.47377,6.0,0.9097739680531288
51.22357,4.47471,6.0,0.9987770495318256
51.22375,4.47504,6.0,1.0293138002732791
51.22378,4.47504,6.0,1.0326513801616672
51.22382,4.47507,6.0,1.0375702990732243
51.22386,4.4751,6.0,1.0424892172370994
51.22388,4.47515,6.0,1.046630678348076
51.22389,4.47521,6.0,1.0509673718781973
51.22389,4.47529,6.0,1.0565561211186258
51.22393,4.47538,6.0,1.064258983926457
51.22428,4.47599,6.0,1.121983813004551
51.22494,4.47712,6.0,1.2297937867112307
51.22558,4.47828,6.0,1.3376653247914458
51.22592,4.47888,6.0,1.3941239611266147
51.22698,4.47884,5.0,1.5120891665399756
51.22841,4.47882,6.0,1.6711898463428883
51.22841,4.47891,6.0,1.6774765734180004
51.2283,4.47931,6.0,1.707980108777708
51.2279,4.48105,6.0,1.837414810200854
51.22757,4.48252,6.0,1.9464653668075103
51.22753,4.4827,6.0,1.9598033245280049
51.22751,4.48292,6.0,1.9753314193134908
51.22742,4.48324,6.0,1.9998247560965159
51.22732,4.48363,5.0,2.0292689058923483
51.22732,4.48392,6.0,2.0495512814671906
51.22727,4.48411,7.0,2.063976845829704
51.2272,4.48434,7.0,2.081831265843839
51.22695,4.48523,9.0,2.1499690126450557
51.22711,4.48526,8.0,2.1679202654167926
51.22702,4.48628,9.0,2.239878981357518
51.22699,4.48661,9.0,2.263171389049629
51.2268,4.48761,8.0,2.3361612194233077
51.22687,4.48849,7.0,2.398132953830543
51.22687,4.48882,7.0,2.421185059383673
51.22684,4.4892,7.0,2.447938917268867
51.22689,4.48967,10.0,2.4813734787592523
51.22695,4.49055,11.0,2.5432151735014594
51.22721,4.49309,9.0,2.7229992869598285
51.22756,4.4931,10.0,2.76195686645967
51.22789,4.49293,12.0,2.800594859089453
51.22931,4.49264,12.0,2.9598673823078854
51.22962,4.49222,10.0,3.005189921140834
51.2298,4.49196,9.0,3.032242621669304
51.2301,4.49176,10.0,3.0684380596052763
51.23024,4.49178,7.0,3.0843611423850623
51.23049,4.49182,7.0,3.1123143269383777
51.23069,4.49188,8.0,3.134978212157923
51.23077,4.49191,7.0,3.14417631070642
51.23092,4.49195,7.0,3.1610965037100107
51.23101,4.49193,7.0,3.171206240086906
51.23109,4.4918,6.0,3.1839602989279543
51.23118,4.49148,5.0,3.2084724203887784
51.23124,4.49135,4.0,3.2197865373092402
51.23133,4.49126,4.0,3.231609106373385
51.23144,4.49124,4.0,3.243926385739696
51.23163,4.49127,4.0,3.265168020533411
51.2318,4.49136,4.0,3.2850983437520003
51.23187,4.49129,4.0,3.2942936448779028
51.23192,4.49113,4.0,3.306777074189897
51.23217,4.49112,4.0,3.3345990396962892
51.23232,4.49118,4.0,3.351805127099743
51.23247,4.49111,4.0,3.3691945328340682
51.2326,4.49105,4.0,3.3842523220882836
51.233,4.49068,3.0,3.435722781632067
51.233,4.4906,3.0,3.441310424944604
51.23498,4.48867,3.0,3.6995628098768663
51.23504,4.48876,3.0,3.708731751053685
51.23522,4.48857,4.0,3.732775774583915
51.23524,4.48858,4.0,3.7351078705007814
51.23528,4.48852,4.0,3.7412204834804883
51.23528,4.48834,4.0,3.753792061560521
51.23532,4.48819,4.0,3.76517435466437
