latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.92091,4.34385,30.0,0.0
50.92075,4.34394,30.0,0.018891142942877217
50.92065,4.34405,30.0,0.032440637771585595
50.92043,4.34428,31.0,0.06179307757242897
50.92041,4.3443,31.0,0.06442523151912319
50.92038,4.34431,31.0,0.06783592460382405
50.92037,4.3443,31.0,0.06915200193312289
50.92036,4.34434,31.0,0.07217673592089154
50.92032,4.34442,31.0,0.07934940966946176
50.9202,4.34459,31.0,0.09726907709545557
50.9201,4.34472,31.0,0.11166785248509656
50.92004,4.34481,31.0,0.12086597841290905
50.91996,4.34497,32.0,0.13524620312296634
50.91991,4.34509,33.0,0.14540218822680345
50.91984,4.34529,33.0,0.16147800867434622
50.91975,4.34553,33.0,0.1811010453074765
50.91966,4.34574,34.0,0.19897029762105434
50.91954,4.34593,34.0,0.21785736660433572
50.91912,4.34643,35.0,0.27634100972506825
50.91901,4.34654,35.0,0.2908179831317465
50.9188,4.34676,36.0,0.3188557451491599
50.91846,4.34709,37.0,0.3632423938612216
50.91833,4.34722,37.0,0.38035161834684633
50.91823,4.34735,37.0,0.394750637128856
50.91813,4.34748,37.0,0.40914966820279797
50.91805,4.34761,37.0,0.42190815200878723
50.91796,4.34778,37.0,0.4375017445422019
50.91789,4.34796,37.0,0.4523632914018847
50.91774,4.34829,38.0,0.4809638226548222
50.91756,4.3487,39.0,0.5160818223340069
50.91737,4.34914,40.0,0.5535675028665353
50.91722,4.34943,39.0,0.5799371707340967
50.9171,4.34968,40.0,0.6020346189812664
50.91707,4.34976,40.0,0.6085759185935261
50.91704,4.34978,40.0,0.612197592793985
50.91702,4.34982,41.0,0.6159208934024586
50.91695,4.34992,42.0,0.6264611037452874
50.91686,4.3501,42.0,0.6426003746977336
50.91667,4.35044,44.0,0.6745763613600397
50.91661,4.35052,44.0,0.6833058769242938
50.91657,4.3506,44.0,0.6904789181226544
50.91634,4.35104,46.0,0.7306801211023926
50.91619,4.35131,46.0,0.7559583553954338
50.91603,4.35159,47.0,0.7825206936600175
50.91592,4.35178,48.0,0.8006669215994587
50.91559,4.35237,48.0,0.8560684078189267
50.91537,4.35277,50.0,0.8934088811815057
50.9153,4.35267,50.0,0.903901725910644
50.9149,4.35214,51.0,0.9619571540738547
50.91468,4.35183,51.0,0.9947335978390918
50.91457,4.35168,51.0,1.0108900879795784
50.91438,4.35149,52.0,1.035916509058989
50.91417,4.3513,54.0,1.062904130346066
50.91356,4.35074,54.0,1.141365580752375
50.91311,4.35029,54.0,1.200591774030823
50.91249,4.3497,54.0,1.2810848784599898
50.91193,4.34919,54.0,1.3529714366824699
50.91189,4.34923,54.0,1.3582360321759301
50.91185,4.34923,54.0,1.3626859334284867
50.91182,4.34922,54.0,1.3660966606053953
50.91146,4.34953,53.0,1.4117068750819415
50.91107,4.34987,53.0,1.4612469359432914
50.91062,4.35028,52.0,1.5190282388932133
50.91009,4.35074,52.0,1.5862826755256394
50.90995,4.35098,52.0,1.6092502362599665
50.90974,4.35137,51.0,1.6452947188001696
50.90936,4.35183,50.0,1.6985382129120945
50.90926,4.35191,51.0,1.711045041331338
50.90885,4.35034,53.0,1.8305374289726448
50.90803,4.34993,51.0,1.926230898795702
50.90805,4.34939,51.0,1.964277942216799
50.90723,4.34928,50.0,2.0558337893406065
50.90676,4.3492,50.0,2.1084219753196836
50.90604,4.34908,51.0,2.188969799379882
50.90542,4.34899,53.0,2.258261959037307
50.90474,4.3489,54.0,2.3341812077232884
50.90422,4.34884,56.0,2.392218087870018
50.90405,4.34884,56.0,2.4111301489314396
50.904,4.34878,55.0,2.4181837483388713
50.90385,4.34861,55.0,2.4387132741913606
50.9035,4.34825,57.0,2.4852035616649086
50.90328,4.34802,61.0,2.5148137321130233
50.90289,4.34768,61.0,2.5643558247708276
50.90275,4.34754,62.0,2.5828100489043906
50.90259,4.34744,63.0,2.601975386129596
50.90255,4.34743,63.0,2.606480545343379
50.90241,4.34752,63.0,2.623292815655928
50.90221,4.34763,63.0,2.6468494987628266
50.90198,4.34771,64.0,2.673067081305019
50.90163,4.34805,64.0,2.718763054020957
