latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.82722,5.68665,101.0,0.0
50.82705,5.68656,101.0,0.019946783765012594
50.82694,5.68652,100.0,0.03254403882909548
50.82679,5.6865,93.0,0.050694567217737345
50.82662,5.6865,92.0,0.06963290418574268
50.82669,5.68629,92.0,0.08635356135516795
50.82634,5.6861,89.0,0.12763621548176807
50.82635,5.68656,90.0,0.16008248727469412
50.82634,5.68658,90.0,0.16187788274133227
50.82634,5.68667,90.0,0.16821931759854894
50.82619,5.68703,92.0,0.19864756625860547
50.82616,5.68707,92.0,0.20301583166626588
50.8257,5.68873,79.0,0.33134574726148136
50.82556,5.68891,77.0,0.351530492426635
50.82551,5.6889,77.0,0.35713725776921157
50.82538,5.68871,76.0,0.37686998228565866
50.82537,5.68869,76.0,0.3786653966190788
50.82537,5.68841,77.0,0.3984199989942508
50.82541,5.688,79.0,0.42771833179081187
50.82535,5.68779,77.0,0.44407383825682234
50.82533,5.68772,76.0,0.4495763916196382
50.82499,5.68772,63.0,0.48957178312685184
50.82449,5.68766,60.0,0.5454358284377372
50.82435,5.68762,60.0,0.561263242929504
50.82413,5.68757,52.0,0.5872515860160391
50.82402,5.68804,53.0,0.6225720217094924
50.82389,5.68841,52.0,0.65240274865257
50.82357,5.68879,52.0,0.6969474866606974
50.82329,5.68892,49.0,0.7295536372453931
50.82282,5.68916,49.0,0.7845061131313412
50.82247,5.68918,47.0,0.8235189098683606
50.82224,5.6891,47.0,0.8497190685288131
50.82181,5.68897,46.0,0.8984342181476819
50.82078,5.68845,44.0,1.0187503923277246
50.81973,5.68785,42.0,1.142991267048929
50.81913,5.68757,39.0,1.2126586387928089
50.81895,5.68756,40.0,1.2327201639482328
50.81874,5.68755,40.0,1.2560923463226823
50.81866,5.68742,40.0,1.2688646807698862
50.81836,5.68753,45.0,1.3034897151197746
50.81797,5.68789,49.0,1.3539076039220619
50.81773,5.68763,49.0,1.3862891266869841
50.81767,5.68757,46.0,1.3947408288425862
50.81754,5.68751,50.0,1.4103301415182594
50.8175,5.68736,49.0,1.421843030720091
50.81739,5.68727,50.0,1.4356623377093427
50.81726,5.68716,49.0,1.452101387317613
50.81707,5.68708,50.0,1.4739998983018123
50.81694,5.68708,50.0,1.4884618319219176
50.8169,5.68727,51.0,1.5026073371832196
50.81678,5.68717,58.0,1.5192468998074395
50.81672,5.68712,59.0,1.5268606294402989
50.81649,5.6868,60.0,1.5609818714751815
50.8164,5.68663,56.0,1.5770995825924945
50.81632,5.68626,54.0,1.604724735452904
50.81625,5.6859,54.0,1.6312639587970084
50.81627,5.68573,54.0,1.64344957620498
50.8163,5.68558,52.0,1.6547141102283531
50.81638,5.68523,54.0,1.681012936533173
50.81651,5.68506,55.0,1.699819469885414
50.81668,5.68495,56.0,1.7202829014803194
50.81715,5.68472,58.0,1.7750597974517432
50.81694,5.68455,58.0,1.8013143100449183
50.81685,5.68448,58.0,1.812475805912435
50.8167,5.68422,63.0,1.8377581561245895
50.81649,5.68369,64.0,1.8818252607507207
