latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.60571,3.3881,32.0,0.0
50.60561,3.38797,32.0,0.014437424102209034
50.60518,3.38757,33.0,0.07003332298402257
50.60473,3.3871,35.0,0.13017414322899376
50.60426,3.38657,38.0,0.19459724492274377
50.60375,3.38594,38.0,0.2667624662890038
50.60324,3.38529,41.0,0.3398731255279732
50.60262,3.38444,40.0,0.43140996178778196
50.60235,3.38409,41.0,0.47035985965033755
50.60152,3.38304,41.0,0.5888962190447101
50.60101,3.38238,41.0,0.66239472719731
50.60085,3.38213,43.0,0.6875754406517973
50.6008,3.38203,43.0,0.6965788430774429
50.60015,3.37979,43.0,0.8708751490415556
50.6005,3.37957,43.0,0.9128096450224877
50.60122,3.37918,40.0,0.9975823201084967
50.60163,3.379,40.0,1.0449381598084126
50.60194,3.37874,38.0,1.0840793211349475
50.60253,3.37838,38.0,1.1544865948861558
50.60267,3.37827,36.0,1.1720133984662358
50.60235,3.37765,39.0,1.228606795060166
50.60227,3.37759,39.0,1.2384678990486662
50.60223,3.37747,39.0,1.248058230463435
50.60209,3.37687,40.0,1.2933122478051475
50.60261,3.37657,40.0,1.354933626831607
50.60266,3.37646,40.0,1.3645035125100387
50.60259,3.37525,42.0,1.4505431600088683
50.60248,3.37349,42.0,1.5757438545235072
50.60251,3.37325,42.0,1.5930595880068268
50.60245,3.37312,42.0,1.6044285550926363
50.60238,3.37282,41.0,1.6270720303492454
50.60235,3.37259,41.0,1.6436936755895823
50.60228,3.37211,40.0,1.6785710863348406
50.60223,3.37175,39.0,1.7046768699517623
50.60218,3.37134,39.0,1.7342315916093785
50.60216,3.37065,39.0,1.7831319525208247
50.60214,3.37028,39.0,1.8094210545168197
50.60214,3.36995,39.0,1.8327839804033577
50.60216,3.36976,39.0,1.846418108273097
50.60218,3.36958,39.0,1.8593542688421563
50.60215,3.36945,39.0,1.8691442079281195
50.60158,3.36761,40.0,2.014026755651139
50.60134,3.36625,42.0,2.1139646295480077
50.60123,3.36571,42.0,2.1541061158919574
50.60094,3.36425,45.0,2.2624304508003084
50.60077,3.36368,47.0,2.3070418482349266
50.60065,3.36319,47.0,2.344213009578061
50.60028,3.36081,49.0,2.517681087430972
50.60025,3.36069,49.0,2.5268089863472767
50.60018,3.36063,49.0,2.5356792302044107
50.59994,3.36062,49.0,2.5623865674003077
50.5996,3.36061,49.0,2.6002152890903774
50.59945,3.36058,50.0,2.617065849578462
50.59935,3.36051,50.0,2.6292440783648914
50.59922,3.36038,51.0,2.6464152236812626
50.59906,3.36019,51.0,2.668725643382886
50.59889,3.36007,51.0,2.689457579798618
50.59873,3.36001,51.0,2.7077561561791508
50.59844,3.35998,51.0,2.740086033236319
50.59826,3.36005,52.0,2.7607379794475837
50.59804,3.36026,52.0,2.7893737829745744
50.59778,3.36054,52.0,2.824438783872926
50.59762,3.36067,51.0,2.844501522115504
50.59748,3.36071,50.0,2.8603623032128884
50.59728,3.36075,50.0,2.882790128671112
50.59675,3.36073,49.0,2.941773559217162
50.59621,3.36066,49.0,3.0020480393550715
50.59565,3.36056,50.0,3.0647523022303766
50.59499,3.36044,53.0,3.138722534036712
50.5947,3.36037,53.0,3.1713610998939648
50.59437,3.36025,54.0,3.2090545889811577
50.5942,3.36021,57.0,3.228410466097546
50.59405,3.36022,57.0,3.245111706767533
50.59386,3.36023,58.0,3.266283078565832
50.59348,3.36016,58.0,3.308844458966004
50.59301,3.36021,59.0,3.361257244161155
50.59249,3.36031,58.0,3.419543198620387
50.59221,3.3604,58.0,3.4513361142773884
50.59163,3.36061,57.0,3.5175552218757953
50.59106,3.36084,57.0,3.583021191167148
50.59024,3.3611,54.0,3.676127063701049
50.5888,3.36154,49.0,3.8393934379441816
50.58834,3.36171,48.0,3.891971034356723
50.58801,3.36199,48.0,3.933693730959807
50.58763,3.36251,47.0,3.9897652248519333
50.58738,3.36286,46.0,4.0270316540276845
50.58706,3.36323,46.0,4.071233027923908
50.58539,3.3646,45.0,4.280818856181089
50.58497,3.36424,45.0,4.334044068471295
50.58456,3.36365,45.0,4.3959003135083625
50.58403,3.36297,45.0,4.47202789461037
50.58391,3.36282,45.0,4.489088229672979
50.58348,3.36216,46.0,4.555976766814471
50.58317,3.36176,47.0,4.600617414504069
50.5829,3.36149,47.0,4.636223477730852
50.58269,3.36137,47.0,4.661082154101256
50.58241,3.36134,47.0,4.692302048946191
50.58235,3.36132,47.0,4.699125174570535
50.58185,3.36104,47.0,4.758175443633314
50.58129,3.36054,46.0,4.82983998714164
50.58071,3.35975,45.0,4.91524909115073
50.58027,3.35911,45.0,4.98196184860013
50.5801,3.35889,45.0,5.006465736936431
50.57993,3.35866,43.0,5.031506065934294
50.57968,3.35825,43.0,5.071714965487149
50.57951,3.35792,43.0,5.101781111866572
50.57929,3.35739,43.0,5.146594148509743
50.57893,3.35628,42.0,5.234834063224886
50.57868,3.35632,42.0,5.262788248918338
50.57797,3.35654,38.0,5.34339121218654
50.57747,3.35675,36.0,5.401001072719576
50.57685,3.35616,36.0,5.481644415990491
50.57678,3.35614,36.0,5.489559094589037
50.57609,3.3562,37.0,5.5664393225086615
50.57593,3.35624,37.0,5.584461972614329
50.57616,3.35725,35.0,5.660469775850789
50.57643,3.35842,34.0,5.748627476919369
50.57574,3.359,37.0,5.835739248513478
50.57473,3.35906,42.0,5.948283961692359
50.57376,3.35926,47.0,6.057228557232827
50.57366,3.35925,47.0,6.068375182331591
50.57336,3.35918,49.0,6.10217309166909
50.57313,3.35909,50.0,6.128559873057541
50.57275,3.35891,50.0,6.172712804455491
50.57252,3.35882,51.0,6.199099607257433
50.57194,3.35869,52.0,6.264280996452795
50.57163,3.35855,53.0,6.3001775193236975
50.5714,3.35845,53.0,6.326725610149518
50.57079,3.35805,51.0,6.4002890364599105
50.57033,3.35788,51.0,6.452858039853396
50.57009,3.35788,50.0,6.479574581286761
50.56974,3.35786,49.0,6.518547498953736
50.56936,3.35767,49.0,6.562910464655663
50.56867,3.35732,47.0,6.643597315618628
50.56812,3.35706,45.0,6.707523834833284
50.5667,3.35654,46.0,6.869728191360876
50.56505,3.35591,46.0,7.058624955185073
50.56438,3.35554,46.0,7.137632363961634
50.56386,3.35516,49.0,7.201507185711646
50.56336,3.35474,49.0,7.264588261095343
50.56317,3.35455,48.0,7.289667295541645
50.56309,3.35445,48.0,7.301042779020708
50.56293,3.35446,48.0,7.318855394636984
50.56264,3.35434,48.0,7.352216920960677
50.56148,3.3537,52.0,7.489051189730281
50.56092,3.35328,53.0,7.558097066371596
50.56038,3.35296,52.0,7.622312007201563
50.55992,3.35268,51.0,7.677203723498981
50.55896,3.35226,50.0,7.788068897980135
50.55887,3.35289,50.0,7.833820610782672
50.55883,3.35343,51.0,7.872356800840086
50.55879,3.35386,51.0,7.903150579872319
50.55877,3.35439,52.0,7.940786523441714
50.55877,3.35532,53.0,8.00669571762865
50.55879,3.35604,54.0,8.057774588775517
50.55879,3.35692,56.0,8.120165161518944
50.55881,3.35803,58.0,8.198878795347666
50.55885,3.3594,60.0,8.296082130642834
50.55891,3.36066,63.0,8.385667465423367
50.55895,3.36129,63.0,8.430531615422469
50.55895,3.36178,64.0,8.465268292298958
50.55892,3.3621,64.0,8.488188332711678
50.55888,3.36232,64.0,8.504400528705885
50.5587,3.36302,64.0,8.557892915149713
50.55846,3.364,65.0,8.63229988899805
50.55816,3.36505,67.0,8.713871641593308
50.5578,3.36629,67.0,8.810437489818872
50.55771,3.36661,66.0,8.835245776706472
50.55772,3.3668,66.0,8.848755750697032
50.55777,3.36691,66.0,8.858331678079146
50.55873,3.36834,66.0,9.005549023283344
50.55884,3.36841,66.0,9.018752701214751
50.55895,3.36843,66.0,9.031071007039506
50.559,3.36848,66.0,9.03766569169968
50.55861,3.36905,64.0,9.096975308274148
50.55838,3.36939,62.0,9.132176123660324
50.55813,3.36966,62.0,9.165932288445001
50.55791,3.36984,60.0,9.193602248718843
50.55776,3.36988,59.0,9.210556934745346
50.55692,3.36996,54.0,9.304304431287159
50.55585,3.36998,46.0,9.423608879609134
50.55501,3.37001,43.0,9.517123238560375
50.55486,3.37002,43.0,9.533824354684416
50.55473,3.36995,43.0,9.549112819106076
50.55452,3.36979,43.0,9.575079787505889
50.55405,3.36932,42.0,9.637079400038283
50.55349,3.36893,41.0,9.705237594041979
50.55306,3.36863,39.0,9.75762139373965
50.55287,3.36847,39.0,9.781606721236615
50.55245,3.36804,40.0,9.837396902117288
50.55183,3.36725,41.0,9.926236430332448
50.55154,3.36704,43.0,9.961820128473743
50.55109,3.36679,43.0,10.014921530650255
50.55074,3.36766,42.0,10.08785182620624
50.54968,3.36978,39.0,10.278873378983283
50.54913,3.37064,39.0,10.36523629432716
50.54965,3.37122,38.0,10.436207461099082
50.5498,3.37164,37.0,10.470347417059632
50.55004,3.37262,36.0,10.544765926306692
50.54988,3.37269,36.0,10.563242900741484
50.54975,3.37277,36.0,10.578775974976427
50.54943,3.3733,35.0,10.630536906348592
50.54932,3.37391,35.0,10.675469426245952
50.54924,3.37414,35.0,10.69404183026001
50.54871,3.37486,35.0,10.772017035553223
50.54877,3.37521,34.0,10.797725570588835
50.54876,3.37541,34.0,10.811944498898834
50.54871,3.37567,34.0,10.83119354595127
50.54858,3.37597,34.0,10.856908240067112
50.54839,3.37623,34.0,10.88494943692471
50.5483,3.37629,34.0,10.895826820555827
50.54817,3.37638,34.0,10.91163246640336
50.54798,3.37637,34.0,10.932779985972731
50.54787,3.3764,34.0,10.945199782480836
50.54775,3.37653,34.0,10.961419889751246
50.5477,3.37667,33.0,10.972839219933135
50.54759,3.37672,34.0,10.985617692420957
50.54742,3.37695,33.0,11.010605238289033
50.54729,3.37708,33.0,11.02775252212713
50.54711,3.37716,33.0,11.048563152840787
50.54692,3.37718,33.0,11.069746270348066
50.54604,3.37707,34.0,11.167952714123418
50.54598,3.37726,33.0,11.183016499606142
50.54598,3.37745,33.0,11.196483871124862
50.54612,3.37889,32.0,11.29973833262189
50.54612,3.37908,32.0,11.313205662157115
50.54611,3.37982,32.0,11.365669166844208
50.54592,3.3801,33.0,11.39467957310002
50.54588,3.38188,32.0,11.52093018227859
50.546,3.38338,31.0,11.628090972667582
50.54609,3.38497,30.0,11.741239638883897
50.54605,3.3851,30.0,11.751472229025472
50.54593,3.38502,31.0,11.76600993876094
50.54501,3.38473,32.0,11.870399573615504
50.54495,3.38467,32.0,11.878313815863013
50.54491,3.3846,32.0,11.884978511340908
50.54484,3.38474,32.0,11.897592446051346
50.54455,3.38699,32.0,12.060308691413663
50.54451,3.38717,32.0,12.073821271689384
50.54409,3.3868,32.0,12.12740004717028
50.54381,3.38666,32.0,12.1600899607477
50.54353,3.38655,33.0,12.192213896466882
50.54306,3.38653,32.0,12.244525512998628
50.54271,3.3865,32.0,12.28351756993295
50.54245,3.38656,31.0,12.312768132200855
50.54236,3.38658,31.0,12.322879618412516
50.54233,3.38631,31.0,12.342307692459697
50.54232,3.38594,31.0,12.368559224920212
50.54235,3.38517,31.0,12.42324363422781
50.54228,3.38499,31.0,12.438191555439653
50.54198,3.3844,31.0,12.491697301574089
50.54189,3.38406,31.0,12.517795528301734
50.54163,3.38306,31.0,12.59435597317702
50.54155,3.38276,31.0,12.61740914420492
50.54145,3.38238,31.0,12.646552940107837
50.54136,3.38215,31.0,12.66568559433179
50.54126,3.38203,31.0,12.679689334634807
50.54088,3.38176,30.0,12.726102559390492
50.54021,3.38136,30.0,12.805845141743376
50.53895,3.38077,28.0,12.952128575309414
50.53822,3.38055,29.0,13.034823906878257
50.538,3.38046,29.0,13.060114732314771
50.53731,3.38011,29.0,13.140781216652295
50.53736,3.3797,30.0,13.17039194652938
50.53789,3.37728,28.0,13.351812621030055
50.53764,3.37718,27.0,13.380529392920813
50.53687,3.37677,29.0,13.471003656130085
50.53569,3.37607,31.0,13.611349004209927
50.53555,3.37596,31.0,13.628766089856368
50.53524,3.37565,31.0,13.66965868057388
