latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
49.68161,5.82026,400.0,0.0
49.6817,5.82043,399.0,0.015866648743256485
49.68226,5.82133,402.0,0.10591122880731901
49.6824,5.82157,402.0,0.12920321430329193
49.68314,5.82076,401.0,0.2301653597112287
49.68363,5.82026,405.0,0.2956533177718666
49.68375,5.82118,404.0,0.3633850899356785
49.68426,5.82418,410.0,0.5872812645643086
49.6845,5.82419,410.0,0.6139862494244744
49.68497,5.8241,413.0,0.6667517169684432
49.68581,5.82648,416.0,0.8623011836529875
49.68667,5.82591,418.0,0.9664478025858629
49.68703,5.82569,419.0,1.0095348402174826
49.68866,5.82422,421.0,1.2196033267210615
49.68912,5.82447,418.0,1.2739394801007997
49.68938,5.82456,418.0,1.3035796444670857
49.69001,5.82467,415.0,1.3741666777589514
49.6912,5.82503,408.0,1.5092372594196684
49.69129,5.82502,407.0,1.5193236460669939
49.69141,5.82504,407.0,1.5327490636659444
49.6915,5.82507,407.0,1.5429911640816203
49.69162,5.82517,399.0,1.5601441984589677
49.69184,5.82529,398.0,1.5861208781678504
49.69198,5.82537,397.0,1.6027586800988873
49.69212,5.82546,397.0,1.6196307737111757
49.69227,5.82555,397.0,1.6375345852360144
49.69235,5.82561,396.0,1.6474807073540672
49.69251,5.82569,393.0,1.6664292752488716
49.69263,5.82579,392.0,1.6816353179577193
49.69276,5.82597,391.0,1.7010975747918493
49.69297,5.82629,388.0,1.7340786587764343
49.69314,5.82664,387.0,1.7656435195189262
49.69333,5.82702,382.0,1.8006211343113312
49.69351,5.8274,381.0,1.8345865589606483
49.69367,5.82772,379.0,1.863807266683108
49.69386,5.82811,379.0,1.898999643638282
49.69405,5.82844,378.0,1.9308522489927982
49.69421,5.82875,374.0,1.9597146472419738
49.69437,5.82916,373.0,1.9942526847444835
49.6945,5.82949,371.0,2.022181741045256
49.69461,5.82969,371.0,2.0411011673985326
49.69469,5.82987,371.0,2.0568446504273896
49.69483,5.83009,371.0,2.0790811945652723
49.69499,5.83032,368.0,2.103598969724873
49.69509,5.83045,368.0,2.1181489221210086
49.6952,5.83056,368.0,2.1327329357104947
49.69535,5.83066,368.0,2.150910662831772
49.69556,5.83082,367.0,2.1769851098780695
49.6957,5.83093,367.0,2.194463162776093
49.69583,5.831,365.0,2.2099097032043065
49.69611,5.83121,364.0,2.2445585154172276
49.69634,5.83147,364.0,2.276282094540463
49.69641,5.8316,364.0,2.2884722056969364
49.69647,5.83169,364.0,2.2977837643177237
49.69658,5.83187,363.0,2.315654528901364
49.6967,5.83208,364.0,2.335871472662814
49.69679,5.8322,363.0,2.3491445248153595
49.697,5.83241,363.0,2.376986420612481
49.69724,5.8326,363.0,2.4069955384013557
49.69735,5.83273,363.0,2.4224122167004767
49.69751,5.8328,362.0,2.440938691025607
49.69779,5.83297,361.0,2.4744260276314916
49.69798,5.83309,361.0,2.4972642978102653
49.69818,5.83312,361.0,2.5196152531490568
49.69828,5.83312,361.0,2.5307382074937044
49.69841,5.83309,359.0,2.545495295917145
49.69855,5.83312,358.0,2.5612488970685288
49.69864,5.83318,357.0,2.5722011518649928
49.69878,5.83321,357.0,2.5879229777135104
49.69896,5.83331,358.0,2.6092280040485343
49.69909,5.83336,358.0,2.6241310106049545
49.69915,5.83335,356.0,2.6311352740613616
49.69926,5.83327,355.0,2.644700431724114
49.69931,5.83358,357.0,2.6678334066127762
49.6993,5.83379,358.0,2.6830577119071544
49.69942,5.83403,359.0,2.7049430180315306
49.69958,5.83421,360.0,2.7269967147298932
49.69967,5.83424,360.0,2.737238676806622
49.69977,5.83426,360.0,2.748454831263775
49.69995,5.83437,363.0,2.7701995567675275
