latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.76118,3.51985,135.0,0.0
50.76111,3.51957,138.0,0.02144669719880011
50.76087,3.51816,138.0,0.12445546558375054
50.76068,3.51681,141.0,0.22207390321254417
50.76061,3.51628,139.0,0.2603250831148658
50.7605,3.51579,139.0,0.2970011208878338
50.76029,3.51462,137.0,0.382821599018225
50.76025,3.51442,137.0,0.39761860498518325
50.76014,3.51406,137.0,0.4258142573559736
50.75978,3.51335,139.0,0.4899836816033642
50.75965,3.51258,140.0,0.546216469923915
50.75956,3.51234,141.0,0.565914896715698
50.75947,3.51213,142.0,0.5838261713217567
50.75913,3.51146,143.0,0.6443793870534836
50.75911,3.51125,145.0,0.6594964210014775
50.75909,3.51047,146.0,0.714588936058759
50.75903,3.51022,147.0,0.7334765480303278
50.75903,3.51015,147.0,0.7384159078554907
50.75875,3.50906,143.0,0.8214934621633168
50.7587,3.50884,140.0,0.8382543482021805
50.75872,3.50865,140.0,0.8518446214964264
50.75882,3.50804,138.0,0.8963471160518139
50.75883,3.50782,138.0,0.9119106737721018
50.75877,3.50728,138.0,0.9505946427822889
50.75872,3.50687,139.0,0.9800721440571036
50.7587,3.50646,139.0,1.0090882691671776
50.75868,3.50623,139.0,1.0254694909782573
50.75866,3.50591,139.0,1.0481589178102404
50.75855,3.50589,139.0,1.0604770949955027
50.75844,3.50526,136.0,1.1066827685585512
50.75852,3.50449,137.0,1.161749402596367
50.75842,3.50414,132.0,1.189293926089726
50.7584,3.50393,131.0,1.2043115983660644
50.75831,3.5034,129.0,1.2430786817122477
50.75823,3.50305,128.0,1.2693494307796507
50.75821,3.50274,128.0,1.2913369107162378
50.75838,3.50161,132.0,1.3733829499733128
50.75834,3.50133,134.0,1.3937340410809536
50.7583,3.50113,134.0,1.408531598973392
50.75827,3.50085,135.0,1.4285941356933614
50.75816,3.50067,135.0,1.4462313518586476
50.75807,3.50034,138.0,1.4717554454660031
50.75803,3.50003,138.0,1.4940781933611011
50.75803,3.49983,138.0,1.5081909308815118
50.75796,3.49962,140.0,1.5250499190531146
50.75781,3.49944,140.0,1.5460208826298745
50.75746,3.49919,135.0,1.5890584019286813
50.75714,3.49889,137.0,1.6305242140111387
50.75655,3.49876,126.0,1.6977039573827528
50.75655,3.49833,127.0,1.7280637190598134
50.75651,3.49811,127.0,1.7442133480996587
50.75637,3.49796,130.0,1.7632817135133283
50.75618,3.4978,129.0,1.7872658392808562
50.75609,3.49758,128.0,1.8057660107327056
50.75597,3.49728,127.0,1.8308135039467341
50.7559,3.497,118.0,1.853879613684623
50.75586,3.49672,118.0,1.8741331622356294
50.75593,3.49652,120.0,1.8903759065016146
50.75603,3.49621,130.0,1.9168768591238134
50.75634,3.49567,132.0,1.9683098779000918
50.75643,3.49555,132.0,1.9814227971302176
50.75668,3.49503,133.0,2.0274765230790446
50.75671,3.4946,134.0,2.0580191089266813
50.75666,3.49447,134.0,2.068747246144429
50.75656,3.49428,133.0,2.0861976779532565
50.75645,3.49421,133.0,2.099394088362901
50.75618,3.49426,131.0,2.1297030647061423
50.75609,3.49425,130.0,2.139789723975461
50.75598,3.49412,128.0,2.1552137705920402
50.75589,3.4939,120.0,2.1753447892002495
50.756,3.49365,130.0,2.1990296696719778
50.75627,3.49244,131.0,2.2895495724180632
50.75644,3.49148,129.0,2.3599117377755445
50.75651,3.49107,126.0,2.3900232401494024
50.75656,3.49085,125.0,2.4065443905279085
50.75618,3.49046,117.0,2.4576171733878494
50.75569,3.49006,104.0,2.5203636113599024
50.75578,3.48978,103.0,2.542536743420891
50.75575,3.48962,99.0,2.5549712597709817
50.75534,3.48932,96.0,2.605344833946035
50.75542,3.48904,95.0,2.6270384756164558
50.75551,3.48887,91.0,2.6431677997772294
50.75587,3.48833,92.0,2.698457330115715
