latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.99059,5.05706,27.0,0.0
50.99063,5.05682,26.0,0.017457240640452915
50.99064,5.05662,25.0,0.031579107252416576
50.99052,5.05661,25.0,0.04494738216719728
50.9905,5.05649,25.0,0.05366168546409601
50.99045,5.0564,26.0,0.06213940572213116
50.99038,5.05636,25.0,0.0704779437885395
50.99034,5.05626,25.0,0.07879058021221437
50.99026,5.05623,25.0,0.0879363294958031
50.99006,5.05618,24.0,0.11048347752953416
50.98972,5.05609,24.0,0.14883219631569683
50.98918,5.05606,23.0,0.20895161348750912
50.98913,5.05605,23.0,0.21455817752169443
50.98905,5.05605,23.0,0.22345805507686534
50.98904,5.05591,23.0,0.23335083025023143
50.98903,5.05477,23.0,0.31340306179585153
50.98907,5.05454,23.0,0.3301542593421494
50.98912,5.05431,23.0,0.34723467839338895
50.98908,5.05426,23.0,0.35290275583480396
50.98906,5.05396,23.0,0.37408426526384275
50.98899,5.05367,23.0,0.3958847872129914
50.98873,5.05352,23.0,0.4266672497845404
50.98877,5.05343,23.0,0.4343961584231247
50.98878,5.05328,23.0,0.4449869795226788
50.98873,5.05326,23.0,0.4507239302828177
50.98854,5.05312,23.0,0.47403514267982994
50.98845,5.05302,22.0,0.48630499281759765
50.98829,5.05287,22.0,0.5069873734690006
50.98815,5.05274,22.0,0.5250399333412489
50.98804,5.05263,22.0,0.5395108854539877
50.98796,5.05254,22.0,0.5504261553283193
50.98786,5.05243,22.0,0.5639693777075867
50.98784,5.0524,22.0,0.5670333253063511
50.98778,5.05227,22.0,0.5783415944001047
50.98781,5.05215,22.0,0.5874044524177776
50.98791,5.05211,22.0,0.5988783636956955
50.9879,5.05186,22.0,0.6164676222372741
50.98783,5.05155,23.0,0.6396073534884956
50.98783,5.05137,23.0,0.652246286159508
50.98783,5.05129,23.0,0.6578635895689059
50.98781,5.05117,23.0,0.6665783607484325
50.98781,5.05086,23.0,0.6883454208135242
50.98781,5.05078,23.0,0.6939627266368636
50.98771,5.05065,23.0,0.7083531732060441
50.98765,5.05066,24.0,0.7151389981677734
50.98751,5.05074,24.0,0.7316958199255221
50.98712,5.05101,24.0,0.7790440169211517
50.98708,5.05101,24.0,0.7834939548721495
50.98679,5.05102,24.0,0.8157636445563752
50.98648,5.05084,24.0,0.8524938115808449
50.98635,5.05099,24.0,0.8703850714152799
