latitude[deg],longitude[deg],elevation[m],cumulativedistance[km]
50.71637,4.60861,50.0,0.0
50.71627,4.60878,50.0,0.01636775419187834
50.71587,4.60835,49.0,0.0702501002710198
50.71568,4.60819,50.0,0.0942383827941947
50.71557,4.60811,50.0,0.10771663430064982
50.71507,4.60779,49.0,0.1677630914103805
50.71467,4.60749,49.0,0.21704764850914182
50.71458,4.60739,50.0,0.22934081066582254
50.71413,4.60801,47.0,0.2959177960426797
50.71388,4.60839,45.0,0.3346189085034124
50.7141,4.60865,45.0,0.36521588204057676
50.71417,4.60875,45.0,0.37572883671908
50.71392,4.60919,44.0,0.41744459686217783
50.71384,4.60928,44.0,0.4283811110039136
50.7139,4.60938,44.0,0.43809888182659085
50.71395,4.60955,44.0,0.4513315682286423
50.71398,4.60968,44.0,0.4611010234304278
50.71394,4.60979,44.0,0.4700542544856715
50.71381,4.60976,44.0,0.4846703177738368
50.71366,4.60965,44.0,0.5030768688363108
50.71349,4.60943,44.0,0.5275530965054817
50.71328,4.60904,44.0,0.5636710089152154
50.71295,4.60877,44.0,0.6050391332876575
50.71288,4.60875,44.0,0.6129532713261964
50.71259,4.60904,43.0,0.6511801930636768
50.71244,4.60926,44.0,0.6740033305811443
50.71231,4.60945,44.0,0.6937323563303613
50.71227,4.60954,44.0,0.7014918306510082
50.71218,4.60962,44.0,0.7129882159327646
50.71203,4.60973,44.0,0.7313948764717939
50.71192,4.60981,44.0,0.744873292258319
50.71169,4.61003,45.0,0.7748250322822773
50.71115,4.60911,45.0,0.8633194400522886
50.71089,4.60846,45.0,0.9175821247039029
50.7107,4.6087,46.0,0.9446951283212344
50.71044,4.609,46.0,0.9805501571891441
50.71027,4.60924,47.0,1.0059670730453028
50.70982,4.60975,49.0,1.067673433689311
50.70939,4.60952,50.0,1.1182016433004565
50.70898,4.60896,52.0,1.1786082403734082
50.70883,4.60921,53.0,1.2029246166374385
50.7083,4.60843,55.0,1.2836454464574005
50.70819,4.60829,55.0,1.2993787505615852
50.70803,4.60812,54.0,1.320873076516128
50.70791,4.60798,54.0,1.3374863465203752
50.70782,4.60787,54.0,1.350159729668166
50.70766,4.60777,54.0,1.3693091791897247
50.70757,4.60767,55.0,1.381602946297192
50.7073,4.60742,52.0,1.4165745449913072
50.70709,4.60719,52.0,1.4450299223736955
50.70693,4.60705,51.0,1.4654163372237152
50.70679,4.60693,51.0,1.4831478882810958
50.70668,4.60686,51.0,1.4963459927157667
50.70652,4.60683,51.0,1.5142706750135255
50.70635,4.60687,51.0,1.533392003332236
50.70614,4.60706,52.0,1.5603528145596512
50.70601,4.60722,52.0,1.5787072941030686
50.70588,4.60725,54.0,1.5934596109480232
50.70577,4.60719,54.0,1.6064096605751845
50.70529,4.6063,51.0,1.6889505689429805
50.70517,4.60617,51.0,1.7051535899108976
50.70473,4.60561,51.0,1.7680884880111274
50.70455,4.60531,50.0,1.7972619764325126
50.70411,4.60445,51.0,1.8752862846506453
50.70401,4.60422,50.0,1.8950030638247268
