latitude,longitude,elevation
50.77679,2.81868,101
50.77677,2.8186,101
50.77677,2.81833,102
50.77679,2.81823,102
50.77649,2.81831,100
50.7761,2.81835,99
50.77595,2.81832,92
50.77585,2.81824,91
50.77569,2.81808,91
50.77557,2.81792,93
50.77548,2.81779,93
50.77542,2.81768,94
50.7753,2.81742,93
50.77522,2.81709,96
50.77523,2.81671,96
50.7752,2.81616,97
50.77523,2.81595,98
50.77527,2.81585,98
50.77527,2.8156,98
50.77507,2.81482,91
50.77507,2.8146,93
50.77501,2.81439,93
50.7746,2.81494,88
50.77419,2.81548,81
50.77327,2.81689,72
50.77352,2.81731,75
50.77353,2.8174,75
50.77351,2.81768,75
50.7734,2.81798,70
50.77282,2.81884,68
50.77271,2.81898,68
50.77269,2.8191,67
50.77242,2.81934,62
50.77225,2.81946,61
50.77218,2.8195,61
50.77209,2.81965,60
50.77203,2.81985,60
50.77181,2.8201,58
50.77104,2.82089,52
50.77075,2.8211,49
50.77069,2.82122,49
50.77063,2.82127,49
50.77063,2.82127,49
50.77061,2.82117,49
50.77054,2.82123,49
50.77016,2.82156,48
50.77005,2.82166,46
50.76928,2.82233,42
50.76908,2.82263,42
50.76884,2.82291,42
50.76849,2.82327,42
50.76815,2.82338,40
50.76784,2.82355,40
50.7676,2.8237,39
50.76755,2.82378,39
50.76744,2.82393,39
50.76739,2.82406,39
50.76724,2.82433,39
50.76716,2.82441,39
50.76628,2.82509,36
50.76598,2.82535,37
50.76589,2.82544,36
50.76566,2.82586,36
50.76545,2.82609,36
50.76527,2.8263,36
50.76525,2.82646,36
50.7652,2.82658,36
50.76486,2.82685,34
50.76462,2.82704,34
50.76438,2.82722,34
50.76414,2.82731,33
50.76374,2.82745,33
50.76315,2.82767,30
50.76295,2.82797,30
50.76284,2.8281,30
50.76254,2.82829,28
50.76243,2.82884,29
50.76231,2.82903,28
50.76211,2.82984,29
50.76193,2.83057,29
50.76189,2.83077,29
50.76186,2.83091,29
50.76185,2.83125,29
50.76186,2.83154,30
50.76168,2.83273,29
50.76166,2.83286,29
50.76164,2.83338,29
50.76162,2.83366,29
50.7616,2.83386,29
50.76152,2.83435,29
50.76136,2.83492,29
50.76126,2.83515,29
50.76085,2.83586,28
50.76074,2.83611,28
50.76064,2.83652,28
50.76058,2.8369,28
50.76053,2.83718,29
50.7603,2.83822,29
50.76024,2.83859,29
50.76014,2.8394,29
50.76014,2.84011,29
50.76009,2.84025,28
50.76005,2.84034,28
50.75996,2.84045,28
50.75982,2.84059,28
50.75978,2.8406,28
50.75969,2.84088,27
50.75945,2.84235,28
50.75947,2.8426,28
50.75952,2.84293,28
50.7595,2.84434,29
50.75941,2.84493,29
50.75937,2.84555,29
50.75937,2.84578,29
50.75939,2.84598,29
50.75951,2.84719,28
50.75954,2.84751,28
50.75958,2.84803,28
50.75967,2.8491,28
50.75971,2.84957,28
50.75971,2.84988,28
50.75976,2.85081,29
50.75978,2.85095,29
50.76001,2.85178,30
50.76003,2.85196,30
50.76003,2.85211,30
50.76001,2.85221,30
50.76006,2.85233,30
50.76005,2.85256,30
50.75969,2.85357,29
50.75964,2.8538,29
50.75972,2.85382,29
50.76012,2.85391,29
50.76061,2.85381,30
50.76107,2.85366,30
50.76126,2.85359,30
50.76141,2.85353,30
50.76145,2.85357,31
50.76181,2.8549,31
50.76186,2.85495,31
50.76189,2.85506,31
50.76213,2.85592,31
50.76254,2.85742,30
50.76262,2.85762,30
50.7627,2.85776,30
50.76298,2.85806,29
50.7632,2.85822,29
50.76332,2.85827,29
50.76375,2.85738,30
50.76381,2.8573,30
50.76413,2.85689,30
50.76473,2.85591,30
50.76524,2.85649,30
50.76541,2.85672,30
50.76548,2.85677,30
50.76556,2.85681,30
50.76585,2.85681,31
50.76599,2.85679,32
50.76615,2.85675,33
50.76658,2.85654,33
50.76671,2.85647,33
50.76681,2.85642,34
50.76732,2.85634,35
50.76762,2.85629,34
50.76807,2.85617,35
50.76819,2.85606,35
50.76872,2.85546,35
50.76905,2.85508,35
50.76953,2.85454,36
50.77016,2.85381,39
50.77104,2.85274,42
50.77124,2.85261,43
50.77209,2.85254,47
50.77235,2.85231,47
50.77248,2.85224,48
50.77279,2.8522,51
50.77341,2.85226,52
50.77394,2.85232,57
50.77415,2.85234,57
50.77419,2.85263,57
50.77424,2.85292,58
50.7743,2.85311,61
50.77432,2.85321,61
50.77447,2.85358,61
50.77467,2.85395,62
50.77474,2.85416,62
50.7748,2.85441,62
50.77484,2.85451,61
50.77496,2.85468,61
50.77525,2.85497,64
50.77546,2.8552,65
50.77553,2.85541,65
50.77557,2.85632,65
50.77554,2.85676,66
50.77553,2.85695,65
50.77548,2.85731,65
50.77538,2.85794,65
50.77514,2.85912,65
50.77514,2.85925,66
50.77516,2.8593,66
50.77518,2.85933,66
50.77606,2.85975,70
50.77623,2.85983,70
50.77602,2.86075,71
50.77593,2.86093,71
50.776,2.86097,72
50.77615,2.86101,72
50.77624,2.86108,72
50.77666,2.86147,72
50.77662,2.86218,72
50.7766,2.86229,72
50.77641,2.86258,73
50.7763,2.86271,73
50.77644,2.86286,72
50.77697,2.86398,69
50.77738,2.86474,67
50.77758,2.86511,66
50.77806,2.86445,66
50.77818,2.86428,66
50.77833,2.86411,66
50.77877,2.86371,64
50.77897,2.86352,64
50.77955,2.86312,62
50.77991,2.86293,62
50.78044,2.86269,60
50.78078,2.86345,61
50.78129,2.86454,63
50.78222,2.86634,67
50.78254,2.86692,67
50.78272,2.86723,68
50.78293,2.86775,68
50.78299,2.86795,68
50.78301,2.86803,69
50.78308,2.86831,69
50.78314,2.86869,69
50.78334,2.87007,69
50.78451,2.86971,65
50.78467,2.86978,65
50.7848,2.86987,65
50.78543,2.87004,60
50.78574,2.87026,60
50.78587,2.87031,60
50.78677,2.87027,55
50.78773,2.87014,49
50.78769,2.87135,55
50.78765,2.8718,56
50.78756,2.87213,61
50.7875,2.87233,64
50.78738,2.87245,64
50.78772,2.87422,65
50.78799,2.87561,71
50.78797,2.87581,72
50.78785,2.87607,72
50.78778,2.87634,73
50.78765,2.87811,70
50.78767,2.87817,70
50.78821,2.87941,69
50.78823,2.87951,69
50.78812,2.87963,69
50.78735,2.88054,72
50.78748,2.88086,72
50.78746,2.88091,72
50.7878,2.88174,74
50.78778,2.88178,74
50.78743,2.88211,76
50.78717,2.88242,77
50.78709,2.88254,77
50.78719,2.88258,77
50.78726,2.88264,77
50.78743,2.88303,77
50.78758,2.88325,77
50.78718,2.88402,76
50.78748,2.88436,76
50.78754,2.88447,76
50.78784,2.88496,73
50.78816,2.8855,71
50.78836,2.88585,71
50.78888,2.8866,69
50.78928,2.88722,67
50.78932,2.88726,66
50.78934,2.88734,66
50.78935,2.8874,66
50.7896,2.8876,66
50.78958,2.88766,66
50.78958,2.88776,66
50.7897,2.88809,65
50.78979,2.88828,65
50.78995,2.88864,65
50.79028,2.88921,64
50.79039,2.88943,64
50.79056,2.88978,64
50.79083,2.89035,63
50.791,2.89073,62
50.79129,2.89134,61
50.79143,2.89165,61
50.79175,2.89247,60
50.79179,2.89266,60
50.79201,2.89418,58
50.79207,2.89445,58
50.79216,2.89474,58
50.79243,2.89537,57
50.79252,2.89559,57
50.79291,2.89611,56
50.79297,2.89617,56
50.79325,2.89655,56
50.79344,2.89692,56
50.7937,2.89762,56
50.79374,2.89778,56
50.79392,2.89842,56
50.79422,2.89948,56
50.79431,2.89979,56
50.79451,2.90043,56
50.79464,2.90085,56
50.79477,2.90125,56
50.79477,2.90125,56
50.79477,2.90125,56
50.79492,2.90181,55
50.79535,2.90318,53
50.79604,2.90597,51
50.79617,2.90655,50
50.79628,2.90717,49
50.79638,2.90775,49
50.79643,2.9079,49
50.79664,2.90844,49
50.7967,2.90861,49
50.79675,2.9088,49
50.79688,2.90908,51
50.797,2.90921,51
50.79718,2.90925,51
50.79739,2.90927,52
50.7975,2.90932,52
50.79754,2.9094,53
50.79803,2.91217,51
50.79806,2.91342,50
50.79833,2.91471,48
50.79833,2.91481,48
50.79833,2.91482,48
50.79834,2.91485,48
50.79834,2.91485,48
50.79842,2.91485,48
50.79911,2.91477,49
50.7996,2.9146,51
50.79999,2.9146,52
50.80076,2.91472,56
50.80091,2.91468,57
50.80102,2.91464,60
50.80153,2.91414,61
50.80191,2.91385,64
50.80282,2.91342,64
50.80366,2.91587,63
50.80477,2.91517,57
50.80508,2.91579,57
50.80537,2.9164,54
50.80561,2.91687,54
50.80604,2.91775,53
50.8061,2.91786,53
50.8061,2.91777,53
50.80629,2.91688,53
50.8064,2.91634,53
50.80657,2.91549,54
50.8081,2.91422,54
50.80823,2.91411,54
50.80823,2.91412,54
50.80824,2.91406,54
50.80825,2.91384,55
50.80823,2.91375,55
50.808,2.91319,54
50.80718,2.91108,54
50.80789,2.91063,55
50.80826,2.91041,55
50.80868,2.91012,55
50.8093,2.9097,55
50.81157,2.90816,48
50.81217,2.90807,46
50.81259,2.90804,46
50.81297,2.908,44
50.81334,2.90787,42
50.81406,2.90743,41
50.81432,2.9073,41
50.81443,2.907,40
50.81449,2.90672,40
50.81462,2.90536,39
50.81462,2.90506,39
50.81461,2.90492,39
50.81456,2.90396,38
50.8146,2.90351,38
50.81464,2.90338,38
50.81489,2.90257,36
50.81495,2.90241,36
50.8151,2.90203,35
50.81562,2.9008,33
50.81582,2.90026,31
50.81623,2.89904,29
50.81737,2.90035,29
50.8179,2.89936,28
50.81793,2.89936,28
50.81852,2.89991,33
50.81856,2.89993,33
50.81859,2.89992,33
50.81872,2.89957,30
50.81885,2.8993,30
50.81899,2.89936,30
50.81902,2.89936,30
50.8192,2.89932,30
50.81958,2.89929,30
50.81958,2.89929,30
50.81965,2.89925,30
50.81972,2.8993,30
50.81979,2.89936,30
50.81979,2.89936,30
50.81983,2.89943,30
50.81975,2.90003,33
50.81975,2.90003,33
50.81986,2.90038,32
50.82006,2.90081,34
50.82017,2.90164,32
50.82003,2.90234,35
50.81939,2.90352,35
50.81951,2.90367,35
50.8197,2.90391,34
50.81977,2.90375,34
50.81995,2.90338,34
50.81999,2.9033,34
50.82003,2.90324,34
50.82028,2.90333,31
50.82105,2.905,33
50.82125,2.90544,34
50.82129,2.90548,34
50.82151,2.90616,35
50.8216,2.90667,36
50.82169,2.9072,37
50.82175,2.90744,37
50.82185,2.9077,36
50.82164,2.90795,37
50.82128,2.90826,37
50.82099,2.90847,38
50.82076,2.90869,38
50.82055,2.90893,39
50.82033,2.90926,40
50.82014,2.90886,40
50.81988,2.90913,40
50.81907,2.91007,41
50.81913,2.91021,41
50.81924,2.91046,42
50.81907,2.9107,43
50.81898,2.91096,43
50.81889,2.91112,44
50.81962,2.91263,47
50.81938,2.91316,49
50.81916,2.91406,53
50.81936,2.91427,51
50.81939,2.91431,51
50.82053,2.91535,48
50.82,2.91626,54
50.81957,2.91698,57
50.81879,2.91825,62
50.81844,2.9188,63
50.81826,2.91914,64
50.81906,2.91993,63
50.81907,2.91992,63
50.81833,2.92101,60
50.81789,2.92153,57
50.81731,2.92245,56
50.8173,2.92245,56
50.8172,2.92223,56
50.81715,2.92221,56
50.81711,2.92228,56
50.81705,2.92232,56
50.817,2.92234,56
50.81696,2.9223,56
50.81687,2.92219,56
50.81683,2.92211,57
50.81681,2.922,57
50.81681,2.92189,56
50.81677,2.92187,56
50.81668,2.92196,56
50.81662,2.92198,56
50.81657,2.922,56
50.81649,2.92213,56
50.8164,2.92223,56
50.81634,2.92228,56
50.81621,2.92245,56
50.81617,2.92253,56
50.81612,2.92264,55
50.8161,2.92262,55
50.81522,2.92387,54
50.81475,2.92455,54
50.81413,2.92541,54
50.81413,2.92541,54
50.81458,2.92625,54
50.81462,2.92642,53
50.81469,2.9267,53
50.81473,2.92708,53
50.81481,2.92753,52
50.81479,2.9276,52
50.81471,2.92777,52
50.81462,2.92799,50
50.8146,2.92803,50
50.81454,2.92807,50
50.81447,2.92809,50
50.81431,2.92812,50
50.814,2.92818,50
50.81385,2.9282,50
50.81378,2.92822,50
50.81346,2.92848,49
50.81312,2.92869,48
50.81308,2.92869,48
50.81303,2.92867,48
50.81273,2.92833,48
50.81265,2.92824,48
50.81258,2.92824,48
50.81237,2.92829,47
50.81211,2.92837,47
50.81209,2.9285,47
50.81209,2.92865,47
50.81209,2.92878,47
50.81217,2.92936,47
50.81282,2.93378,44
50.81301,2.93496,42
50.81325,2.93565,38
50.81336,2.93601,38
50.81348,2.93597,41
50.81355,2.93646,38
50.81366,2.93788,35
50.81449,2.93728,40
50.81473,2.93706,43
50.81471,2.9365,44
50.81484,2.93629,45
50.81518,2.93648,45
50.81547,2.93665,45
50.81649,2.93723,43
50.81728,2.93661,45
50.8179,2.93597,47
50.81831,2.93597,47
50.81831,2.93597,47
50.81831,2.93597,47
50.81851,2.93597,47
50.81878,2.93599,47
50.81893,2.93616,46
50.81949,2.93536,48
50.81996,2.93468,49
50.82142,2.9326,55
50.82142,2.93223,56
50.82142,2.93157,59
50.82157,2.9312,61
50.82235,2.92927,62
50.82235,2.92927,62
50.82234,2.92927,62
50.82254,2.92925,61
50.82262,2.92916,61
50.82269,2.92904,59
50.82273,2.92887,59
50.82276,2.9287,59
50.82303,2.92866,58
50.8235,2.92759,55
50.82367,2.92728,54
50.82417,2.92794,54
50.82404,2.9282,56
50.82413,2.92841,56
50.82408,2.92861,56
50.82397,2.92883,57
50.82389,2.9289,57
50.82398,2.92906,57
50.82398,2.92923,57
50.824,2.92925,57
50.82409,2.92927,57
50.82415,2.92936,57
50.82419,2.92952,57
50.82423,2.92962,57
50.82432,2.92968,57
50.82438,2.92984,57
50.82438,2.93004,57
50.82441,2.93012,57
50.82449,2.93023,57
50.82456,2.93022,57
50.82464,2.93041,57
50.82463,2.93095,57
50.82428,2.93179,57
50.82392,2.93272,57
50.8235,2.93399,59
50.82338,2.93445,58
50.82339,2.9348,59
50.8234,2.93501,60
50.82335,2.93515,59
50.8231,2.93611,59
50.82326,2.93671,60
50.8236,2.93758,63
50.82399,2.93868,64
50.82448,2.93973,62
50.8249,2.94084,61
50.82537,2.94174,58
50.82588,2.9431,56
50.82597,2.94325,56
50.82662,2.94491,58
50.82616,2.94514,58
50.82614,2.94525,58
50.82609,2.94694,60
50.82604,2.9483,56
50.82601,2.94894,54
50.826,2.94915,53
50.82582,2.95033,49
50.8256,2.95163,50
50.82536,2.95261,49
50.82527,2.95285,49
50.82505,2.95365,46
50.82505,2.95387,47
50.8251,2.95405,47
50.82526,2.95451,50
50.82537,2.95478,52
50.82544,2.95485,53
50.82614,2.95521,56
50.82652,2.9554,57
50.82722,2.95567,61
50.82784,2.95589,61
50.82863,2.95628,61
50.82869,2.95633,63
50.82859,2.95654,63
50.82925,2.95655,63
50.83141,2.95655,57
50.83161,2.95655,56
50.83161,2.95655,56
50.83161,2.95616,56
50.83171,2.95551,55
50.83194,2.95415,55
50.83194,2.95412,55
50.83191,2.95387,55
50.83151,2.95293,57
50.83119,2.95222,57
50.83097,2.95172,58
50.83133,2.95072,56
50.83148,2.95023,55
50.83159,2.94975,55
50.83164,2.94967,55
50.83196,2.95017,56
50.83232,2.95062,56
50.83234,2.95058,56
50.8333,2.94953,57
50.83355,2.94925,57
50.83389,2.94805,57
50.83423,2.94801,57
50.8353,2.94791,58
50.83541,2.9479,58
50.83542,2.94762,58
50.83541,2.94717,57
50.83566,2.94716,57
50.83591,2.9471,56
50.83622,2.94692,55
50.83631,2.94687,55
50.83669,2.94634,54
50.83691,2.9461,52
50.83818,2.9447,49
50.83842,2.94431,47
50.83863,2.94376,45
50.83884,2.94255,43
50.83908,2.94115,41
50.83936,2.93943,39
50.8394,2.93926,39
50.83955,2.93893,39
50.83985,2.93839,40
50.84018,2.93787,39
50.84041,2.93762,39
50.84152,2.93709,38
50.8422,2.93676,36
50.84227,2.93674,36
50.84229,2.93674,36
50.84275,2.93676,35
50.84279,2.93968,30
50.8428,2.93981,30
50.84282,2.93983,30
50.84297,2.93983,30
50.84313,2.94002,30
50.84323,2.94029,30
50.84339,2.94073,30
50.84341,2.94068,30
50.84392,2.9421,31
50.844,2.94226,32
50.8441,2.94238,32
50.84454,2.94273,34
50.84554,2.94352,41
50.84616,2.94401,45
50.84621,2.94403,45
50.84634,2.94404,45
50.84682,2.94379,43
50.84813,2.94311,42
50.84855,2.94289,39
50.84909,2.94262,38
50.8493,2.9425,38
50.84992,2.9421,35
50.85031,2.94174,35
50.85075,2.94133,36
50.85067,2.94,38
50.85067,2.93997,38
50.85042,2.93921,38
50.85048,2.93912,38
50.85076,2.93897,39
50.85078,2.93883,39
50.85067,2.9378,38
50.85071,2.93773,38
50.85123,2.93755,40
50.85163,2.93739,40
50.85183,2.93728,40
50.85183,2.93711,39
50.85185,2.93698,39
50.85214,2.93674,38
50.8528,2.93624,38
50.8535,2.93571,37
50.85357,2.93559,37
50.85372,2.93561,36
50.85381,2.93567,36
50.85388,2.93577,36
50.85396,2.93591,36
50.85398,2.93603,36
50.85397,2.93616,36
50.85387,2.93805,36
50.85387,2.93829,36
50.85403,2.9398,37
50.85406,2.94026,37
50.85414,2.94112,37
50.85417,2.94134,37
50.85425,2.94178,37
50.85432,2.94187,36
50.85453,2.94299,37
50.85462,2.94401,37
50.85466,2.94449,37
50.85466,2.94476,36
50.85451,2.94605,36
50.85451,2.947,37
50.85449,2.94854,37
50.85449,2.94908,37
50.85451,2.94973,37
50.85451,2.94998,37
50.85453,2.95015,37
50.85466,2.95041,36
50.85445,2.95067,36
50.85434,2.95073,36
50.85432,2.95078,36
50.85429,2.95088,37
50.8543,2.95103,37
50.85438,2.95191,36
50.85445,2.95253,36
50.85445,2.95264,36
50.85442,2.95275,36
50.85436,2.95283,36
50.85421,2.95293,37
50.85412,2.95307,37
50.8541,2.95319,37
50.85408,2.95348,37
50.85404,2.95434,37
50.85396,2.95461,37
50.85382,2.95485,38
50.85344,2.95515,39
50.85352,2.95569,38
50.85352,2.95582,38
50.8535,2.95596,38
50.85333,2.95644,39
50.85331,2.95653,39
50.85331,2.95662,39
50.85346,2.95781,39
50.85346,2.95793,39
50.85329,2.96005,44
50.85331,2.96049,45
50.85336,2.96074,46
50.8535,2.96129,45
50.85351,2.96139,46
50.85249,2.96203,48
50.85205,2.96232,48
50.85193,2.96239,48
50.85174,2.96247,47
50.85169,2.96249,47
50.85149,2.96253,47
50.85131,2.96254,47
50.85087,2.96239,46
50.85087,2.96242,46
50.85133,2.96458,44
50.85134,2.96466,44
50.85121,2.96496,43
50.85121,2.96508,43
50.85125,2.96551,42
50.85127,2.96576,42
50.85183,2.9677,39
50.85289,2.96734,40
50.85294,2.96732,40
50.853,2.96735,40
50.85305,2.96744,40
50.85333,2.96847,38
50.85362,2.9695,37
50.85389,2.97043,37
50.85269,2.97157,42
50.85207,2.97216,46
50.85123,2.97297,50
50.84919,2.97498,56
50.84919,2.97498,56
50.84832,2.97581,56
50.84758,2.97652,57
50.8476,2.97673,56
50.84795,2.97849,55
50.84805,2.97903,55
50.84801,2.97933,55
50.84814,2.98001,55
50.8485,2.98203,60
50.84862,2.98215,60
50.84991,2.98383,66
50.85058,2.98475,65
50.85091,2.98516,65
50.85187,2.98644,64
50.85203,2.98663,64
50.85304,2.98802,62
50.85361,2.98885,63
50.85533,2.9911,61
50.85608,2.99223,58
50.85618,2.99212,58
50.85643,2.99169,59
50.85677,2.99109,55
50.85688,2.99089,53
50.85699,2.9908,53
50.857,2.99067,53
50.85713,2.99046,52
50.85717,2.99046,52
50.85719,2.99044,52
50.85733,2.99045,51
50.8574,2.9904,51
50.85752,2.99048,51
50.85765,2.99049,49
50.8577,2.9905,49
50.85769,2.99069,49
50.85782,2.99114,49
50.85779,2.99122,49
50.85802,2.99214,49
50.85762,2.99239,54
50.85822,2.99474,51
50.85878,2.99391,48
50.85907,2.99404,47
50.85946,2.99418,46
50.85962,2.99413,46
50.85975,2.99404,45
50.85988,2.99405,45
50.86011,2.99433,45
50.86031,2.99456,44
50.86061,2.9947,45
50.86104,2.99413,42
50.86157,2.9934,41
50.86164,2.99338,41
50.8617,2.99352,40
50.86181,2.99383,40
50.8618,2.99399,42
50.86192,2.9941,41
50.86251,2.99559,43
50.86269,2.99522,40
50.86319,2.99479,39
50.86332,2.99469,39
50.86338,2.99461,38
50.86383,2.99414,37
50.86467,2.99329,36
50.86509,2.99277,36
50.86526,2.99315,37
50.86548,2.99383,37
50.8656,2.99431,38
50.86571,2.99438,38
50.86664,2.994,38
50.86719,2.99379,39
50.86725,2.99367,39
50.86733,2.99332,40
50.86737,2.99316,39
50.86751,2.993,39
50.868,2.99253,40
50.86821,2.99233,40
50.86875,2.99169,41
50.86896,2.99146,41
50.86927,2.99122,41
50.86936,2.99113,42
50.86942,2.99096,42
50.86942,2.99055,42
50.86942,2.9904,41
50.86945,2.99028,41
50.86966,2.99008,42
50.86969,2.99007,42
50.86976,2.99002,42
50.87001,2.99,40
50.87022,2.98985,38
50.87026,2.98979,38
50.87034,2.98943,37
50.87041,2.98931,36
50.87049,2.98921,36
50.87063,2.98906,36
50.87081,2.98885,36
50.87103,2.9886,35
50.87155,2.98819,35
50.87176,2.98842,35
50.87183,2.98857,36
50.8721,2.98883,36
50.87213,2.98892,36
50.8723,2.98906,36
50.87236,2.98908,36
50.87247,2.98904,37
50.87257,2.989,37
50.87262,2.98896,37
50.87271,2.98841,37
50.87274,2.98788,36
50.87279,2.98782,36
50.87282,2.98774,36
50.87281,2.98769,36
50.87297,2.98751,36
50.87332,2.98699,35
50.87374,2.98772,36
50.87384,2.98783,37
50.87437,2.98793,36
50.87554,2.98826,37
50.87587,2.98836,37
50.87593,2.98846,37
50.87605,2.98868,36
50.87613,2.9887,36
50.87667,2.98997,35
50.87688,2.99053,34
50.87715,2.99118,34
50.87745,2.99173,34
50.8776,2.99194,34
50.87788,2.9923,33
50.87811,2.99271,33
50.8785,2.9933,33
50.87894,2.99385,34
50.87962,2.99459,34
50.88048,2.99549,35
50.88141,2.99648,39
50.88171,2.99685,40
50.88185,2.99701,40
50.88234,2.99751,41
50.88263,2.99771,42
50.88315,2.99831,42
50.88356,2.99886,42
50.88398,2.99951,42
50.88436,3.00015,43
50.88482,3.00109,44
50.88508,3.00166,45
50.88569,3.0033,49
50.88585,3.00397,50
50.88594,3.00439,50
50.88604,3.00484,51
50.88626,3.00584,51
50.88657,3.00717,49
50.88687,3.00843,49
50.88683,3.00858,49
50.88695,3.00871,49
50.88698,3.00884,48
50.88709,3.00935,48
50.88727,3.01011,45
50.88753,3.01133,44
50.88779,3.01251,44
50.88818,3.01433,45
50.88818,3.01451,45
50.88844,3.01581,46
50.88844,3.016,46
50.88918,3.019,41
50.88928,3.01922,41
50.88962,3.0207,39
50.88986,3.02181,39
50.89017,3.02306,38
50.89034,3.02393,37
50.8905,3.02464,37
50.89073,3.02529,36
50.89114,3.02666,35
50.89138,3.02743,35
50.89163,3.0281,35
50.89158,3.02828,35
50.89206,3.02945,36
50.89236,3.03018,36
50.89276,3.03111,36
50.89277,3.03115,36
50.89281,3.03121,36
50.89355,3.03272,35
50.89403,3.03374,35
50.89451,3.03474,35
50.89476,3.03526,34
50.89499,3.03577,34
50.89524,3.03621,34
50.89528,3.03627,34
50.89523,3.0365,33
50.89539,3.03666,33
50.89556,3.03696,33
50.8962,3.03829,32
50.89697,3.03983,30
50.89712,3.04008,30
50.89718,3.0402,30
50.89722,3.04032,30
50.89733,3.04035,30
50.89749,3.04066,29
50.89774,3.04126,29
50.89848,3.04275,29
50.89862,3.04288,29
50.89898,3.04361,30
50.89952,3.04479,31
50.89999,3.04586,31
50.90027,3.04637,31
50.90113,3.0481,30
50.90123,3.04831,30
50.9012,3.04838,30
50.90123,3.04846,30
50.90133,3.04868,30
50.90221,3.05057,30
50.90316,3.0525,29
50.9034,3.05301,29
50.90286,3.05368,29
50.90273,3.05371,29
50.90244,3.05355,29
50.90236,3.05356,29
50.9023,3.0536,29
50.90204,3.05395,29
50.90127,3.05496,30
50.90009,3.05657,34
50.89987,3.05687,34
50.89964,3.05722,35
50.89952,3.05743,35
50.89893,3.05846,39
50.89809,3.05995,45
50.89777,3.06085,48
50.89768,3.06101,48
50.89697,3.06196,50
50.89753,3.06283,50
50.89677,3.06377,51
50.89641,3.0641,51
50.89565,3.06473,51
50.89523,3.06504,51
50.89477,3.0654,50
50.89452,3.06521,49
50.89408,3.06508,48
50.89408,3.06514,48
50.89382,3.06543,48
50.89377,3.06555,49
50.89339,3.06661,51
50.89307,3.0676,51
50.89299,3.0677,52
50.89293,3.06784,52
50.89278,3.06799,52
50.89195,3.06895,53
50.89172,3.06921,53
50.89097,3.07013,52
50.8912,3.07139,50
50.89151,3.07311,46
50.8915,3.07326,45
50.89148,3.07338,45
50.8914,3.07364,45
50.8914,3.0739,43
50.89151,3.07452,42
50.89167,3.07551,41
50.8917,3.07772,39
50.89172,3.07796,39
50.892,3.07937,41
50.89212,3.07997,41
50.89235,3.08134,40
50.89237,3.08166,39
50.8925,3.0827,38
50.89253,3.08286,38
50.89275,3.08365,38
50.89294,3.08419,37
50.89249,3.08519,34
50.89243,3.08546,34
50.89245,3.08673,33
50.89276,3.08763,34
50.89313,3.08846,33
50.89329,3.08866,33
50.89357,3.08951,32
50.89399,3.0903,31
50.89422,3.09087,31
50.89436,3.09106,32
50.89441,3.09099,32
50.89532,3.09096,33
50.89554,3.09087,34
50.89647,3.09026,36
50.89701,3.08993,36
50.89738,3.08969,36
50.89741,3.08976,36
50.89841,3.08882,35
50.89867,3.08856,34
50.89929,3.08771,33
50.89935,3.08776,32
50.89963,3.08804,32
50.89975,3.08801,32
